NAME,MSINI,A,PER,TT,K,B,DEPTH,I,R,DENSITY,TRANSITREF,TRANSITURL,ORBREF,ORBURL
,mjupiter,au,day,,m/s,,,deg,rjupiter,g/cm^3,,,,
Kepler-1299 b,,0.140972,19.9400874,2454975.35,,,0.0008988,,0.266,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1564 b,,0.131467,18.0540381,2454980.799,,,0.0002244,,0.131,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-363 d,,0.102192,11.932125,2454975.10532,,0.68,,,0.182889,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
HAT-P-4 b,0.671507,0.0443853,3.056536,2454245.8154,81.1,0.01,0.006724,89.91,1.274,0.403,Torres 2008,http://adsabs.harvard.edu/abs/2008ApJ...677.1324T,Kovacs 2007,http://adsabs.harvard.edu/abs/2007ApJ...670L..41K
Kepler-1414 b,,0.0420065,3.51576315,2454967.298,,,0.000214037,,0.11,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-485 b,,0.0438587,3.2432598,2454966.669,,,0.0147088,,1.286,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
HAT-P-21 b,4.07346,0.0494951,4.124481,2454996.41312,548.3,0.546,0.009025,87.2,1.024,4.68,Bakos 2011,http://adsabs.harvard.edu/abs/2011ApJ...742..116B,Bakos 2011,http://adsabs.harvard.edu/abs/2011ApJ...742..116B
Kepler-398 d,,0,6.83437001,2454969.863,,,0.000137828,,0.079,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1180 b,,0.132431,16.8601286,2454972.846,,,0.000246176,,0.178,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-177 c,,0.26954,49.412,,,,,,,,Xie 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...25X,Xie 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...25X
Kepler-1388 b,,0.0893266,12.2854603,2454964.903,,,0.00152178,,0.231,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-215 d,,0.192566,30.864423,2455005.93309,,0.15,,,0.213222,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-579 b,,0.0885238,9.66857723,2455007.535,,,0.000348196,,0.178,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-232 c,,0.0990113,11.379349,2454966.85018,,0.92,,,0.34169,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1009 b,,0.0829006,11.35011917,2454967.045,,,0.00123482,,0.194,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-346 b,,0.0682408,6.511127,2454964.7057,,0.32,,,0.237309,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
KELT-21 b,,0.0522499,3.6127647,2457382.640727,,0.423,0.0099,86.46,1.62184,,Johnson 2018,http://adsabs.harvard.edu/abs/2018AJ....155..100J,Johnson 2018,http://adsabs.harvard.edu/abs/2018AJ....155..100J
Kepler-330 c,,0.124035,15.955387,2454976.30371,,0.22,,,0.173967,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1233 b,,0.260643,45.1263042,2454998.417,,,0.000346332,,0.232,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1416 b,,0.0263353,1.49514952,2454965.662,,,0.0000452929,,0.079,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1183 b,,0.182625,28.5057189,2454965.92,,,0.000653825,,0.252,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1109 b,,0.223437,37.6467384,2454994.464,,,0.000365574,,0.195,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-830 b,,0.10078,11.29695137,2454967.569,,,0.000208803,,0.152,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
WASP-45 b,1.00188,0.0405459,3.1260876,2455441.26925,148.3,0.888,0.01495,84.47,1.16,0.8512,Anderson 2012,http://adsabs.harvard.edu/abs/2012MNRAS.422.1988A,Anderson 2012,http://adsabs.harvard.edu/abs/2012MNRAS.422.1988A
Kepler-916 b,,0.188012,32.2968798,2454971.521,,,0.000398402,,0.157,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-725 b,,0.218045,39.64317811,2455039.596,,,0.0133703,,0.948,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
KELT-8 b,0.658575,0.0399889,3.24406,,104,,0.013,82.65,1.65653,0.193702,Stassun 2017,http://adsabs.harvard.edu/abs/2017AJ....153..136S,Stassun 2017,http://adsabs.harvard.edu/abs/2017AJ....153..136S
Kepler-428 b,1.28426,0.0432987,3.52563254,,188,0.13,0.0192,89.36,1.08,1.02,Hebrard 2014,http://adsabs.harvard.edu/abs/2014A%26A...572A..93H,Hebrard 2014,http://adsabs.harvard.edu/abs/2014A%26A...572A..93H
Kepler-1171 b,,0.0291019,1.44259224,2454967.072,,,0.000150308,,0.228,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1093 c,,0.408538,89.722292,2454996.159,,,0.000227105,,0.175,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1330 b,,0.090566,10.10769068,2454968.108,,,0.000270274,,0.147,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-382 c,,0.103505,12.162701,2454970.53267,,0.03,,,0.14185,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-667 b,,0.227107,41.43962808,2455041.931,,,0.00251803,,0.422,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-495 b,,0.0421891,3.41303622,2454965.443,,,0.00340356,,0.467,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-333 c,,0.163234,24.08821,2454967.42547,,0.74,,,0.0990276,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-17 b,2.47651,0.0267923,1.4857108,2455185.678035,399,0.268,0.0169799,87.22,1.33,1.3,Desert 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...14D,Desert 2011,http://adsabs.harvard.edu/abs/2011ApJS..197...14D
HAT-P-33 b,0.762345,0.0499317,3.474474,2455110.92595,82.7,0.325,0.0111936,87.2,1.686,0.2,Hartman 2011,http://adsabs.harvard.edu/abs/2011ApJ...742...59H,Hartman 2011,http://adsabs.harvard.edu/abs/2011ApJ...742...59H
Kepler-692 b,,0.147513,21.81293494,2455007.011,,,0.00110423,,0.277,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1223 b,,0.116802,16.301259,2454966.792,,,0.000227105,,0.109,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1232 b,,0.170393,26.7839183,2454973.754,,,0.000386909,,0.172,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-805 b,,0.204059,30.8638931,2454995.883,,,0.00024964,,0.258,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-166 c,,0.206443,34.260281,2455016.22653,,0.23,,,0.212329,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1398 b,,0.040381,2.78815679,2454964.852,,,0.0000516961,,0.08,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
TRAPPIST-1 f,,0.0383799,9.205585,2457671.3947,,0.337,0.00634,89.719,0.095875,,Delrez 2018,http://adsabs.harvard.edu/abs/2018MNRAS.475.3577D,Delrez 2018,http://adsabs.harvard.edu/abs/2018MNRAS.475.3577D
WASP-139 b,0.117913,0.0623222,5.924262,2457196.7933,14,0.33,0.0107,88.9,0.823488,0.280035,Hellier 2017,http://adsabs.harvard.edu/abs/2017MNRAS.465.3693H,Hellier 2017,http://adsabs.harvard.edu/abs/2017MNRAS.465.3693H
Kepler-1629 b,,0.0484507,3.87595807,2454967.844,,,0.0000488601,,0.069,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-835 b,,0.101821,11.41909375,2455019.31,,,0.00051984,,0.249,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-992 b,,0.134576,20.16034462,2454977.344,,,0.000409658,,0.145,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1420 b,,0.0650994,6.69960006,2454967.147,,,0.000230736,,0.114,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
K2-19 c,,0.0996107,11.90715,2456817.2755,,0.62,0.002234,87.99,0.404497,,Sinukoff 2016,http://adsabs.harvard.edu/abs/2016ApJ...827...78S,Sinukoff 2016,http://adsabs.harvard.edu/abs/2016ApJ...827...78S
Kepler-562 b,,0.13125,18.00931444,2455015.441,,,0.00285476,,0.465,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1476 b,,0.0923741,10.35863224,2454971.304,,,0.0002605,,0.149,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-870 b,,0.151158,21.3587621,2454968.071,,,0.000606144,,0.248,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1155 b,,0.205268,33.469743,2454973.151,,,0.000325081,,0.181,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1292 b,,0.0424409,3.27646405,2454964.979,,,0.00032436,,0.162,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1410 b,,0.2596,60.866168,2455012.285,,,0.000749117,,0.159,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-272 c,,0.0650321,6.057342,2454968.92549,,0.03,,,0.159693,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-157 c,,0.111181,13.5405,2455004.68032,,0.34,,,0.199839,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-661 b,,0.0575639,6.02930132,2455004.603,,,0.00172308,,0.274,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-308 c,,0.121047,15.38231,2454972.08277,,0.19,,,0.192702,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
WASP-46 b,2.08495,0.0244921,1.43037,2455392.31553,387,0.737,0.02155,82.63,1.31,1.2502,Anderson 2012,http://adsabs.harvard.edu/abs/2012MNRAS.422.1988A,Anderson 2012,http://adsabs.harvard.edu/abs/2012MNRAS.422.1988A
Kepler-800 b,,0.108362,14.13176026,2454975.261,,,0.00104458,,0.254,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-157 b,,0.028229,1.732342,2454967.5302,,0.02,,,0.117763,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1268 b,,0.237227,40.9903986,2454965.414,,,0.000293094,,0.181,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
WASP-130 b,1.23398,0.101359,11.55098,2456921.14307,108,0.53,0.00916,88.66,0.914312,2.14135,Hellier 2017,http://adsabs.harvard.edu/abs/2017MNRAS.465.3693H,Hellier 2017,http://adsabs.harvard.edu/abs/2017MNRAS.465.3693H
Kepler-1034 b,,0.0970652,12.12400943,2454967.956,,,0.00068121,,0.202,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-475 b,,0.0396151,3.10550819,2454966.21,,,0.00083984,,0.222,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1541 b,,0.0769479,8.40691199,2454966.427,,,0.00016538,,0.103,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-587 b,,0.093804,10.94027841,2455003.307,,,0.000513022,,0.199,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
WASP-84 b,0.694028,0.0771322,8.5234865,2456286.10583,77.4,0.632,0.01678,88.368,0.942,1.1014,Anderson 2014,http://adsabs.harvard.edu/abs/2014MNRAS.445.1114A,Anderson 2014,http://adsabs.harvard.edu/abs/2014MNRAS.445.1114A
Kepler-52 d,,0.215129,36.445171,2454984.60115,,0.76,,,0.173967,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1190 b,,0.0854126,10.45843441,2454970.65,,,0.000279558,,0.119,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-197 c,,0.0929448,10.349695,2455007.06421,,0.22,,,0.109733,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-599 b,,0.115101,15.65562652,2455003.784,,,0.00105755,,0.253,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-163 b,,0.0770446,7.810937,2454965.3043,,0.55,,,0.0936747,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-121 c,,0.23273,41.008011,2454980.03476,,0.49,,,0.202516,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-191 b,,0.0904732,9.939632,2454964.58517,,0.14,,,0.119547,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-123 b,,0.130568,17.232366,2454968.09113,,0.53,,,0.262289,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1123 b,,0.0508228,4.33946454,2454965.802,,,0.000299982,,0.149,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-320 b,,0.0806883,8.371554,2454970.67704,,0.67,,,0.101704,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
HAT-P-1 b,0.531143,0.0553326,4.4652934,2454363.94656,60.3,0.712,0.0126338,86.11,1.242,0.345,Torres 2008,http://adsabs.harvard.edu/abs/2008ApJ...677.1324T,Bakos 2007,http://adsabs.harvard.edu/abs/2007ApJ...656..552B
Kepler-186 f,,0.392576,129.9459,2455009.8183,,0.43,,,0.098939,,Quintana 2014,http://adsabs.harvard.edu/abs/2014arXiv1404.5667Q,Quintana 2014,http://adsabs.harvard.edu/abs/2014arXiv1404.5667Q
Kepler-1025 b,,0.22494,37.3229493,2454985.835,,,0.000262116,,0.177,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-201 b,,0.170313,25.672083,2455025.09705,,0.38,,,0.219467,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
HD 3167 c,0.0309229,0.179488,29.8454,2457394.9788,2.23,0.5,0.00098,89.3,,1.97,Christiansen 2017,http://adsabs.harvard.edu/abs/2017AJ....154..122C,Christiansen 2017,http://adsabs.harvard.edu/abs/2017AJ....154..122C
OGLE2-TR-L9 b,4.50213,0.0413279,2.4855335,2454492.79765,510,0.7699,0.0117657,79.8,1.61,2.4027,Snellen 2009,http://adsabs.harvard.edu/abs/2009A%26A...497..545S,Snellen 2009,http://adsabs.harvard.edu/abs/2009A%26A...497..545S
Kepler-54 b,,0.0626016,8.0109434,2455003.20573,,0.9482,,,0.187182,,Steffen 2013,http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S,Steffen 2013,http://adsabs.harvard.edu/abs/2013MNRAS.428.1077S
Kepler-973 b,,0.251269,49.6077331,2454971.414,,,0.000518018,,0.175,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-355 c,,0.170712,25.762294,2454980.70457,,0.26,,,0.24177,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
WASP-141 b,2.68416,0.0468614,3.310651,2457019.5953,315,0.31,0.0083,87.6,1.24204,1.8592,Hellier 2017,http://adsabs.harvard.edu/abs/2017MNRAS.465.3693H,Hellier 2017,http://adsabs.harvard.edu/abs/2017MNRAS.465.3693H
Kepler-1472 b,,0.232959,38.1312831,2454992.367,,,0.000203063,,0.17,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-1135 b,,0.3493,76.957857,2455025.332,,,0.000308002,,0.165,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
K2-4 b,,0.0778907,10.00342,,,,0.0012,89.54,0.206832,,Dressing 2017,http://adsabs.harvard.edu/abs/2017AJ....154..207D,Dressing 2017,http://adsabs.harvard.edu/abs/2017AJ....154..207D
Kepler-375 c,,0.144132,19.986326,2454968.52342,,0.93,,,0.236417,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1209 b,,0.181042,25.369115999999998,2454976.687,,,0.0000962361,,0.135,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
WASP-81 b,0.728774,0.0391001,2.7164762,2456195.57462,100.8,,,88.69,,,Triaud 2017,http://adsabs.harvard.edu/abs/2017MNRAS.467.1714T,Triaud 2017,http://adsabs.harvard.edu/abs/2017MNRAS.467.1714T
Kepler-1019 b,,0.0218627,1.41122985,2454965.642,,,0.000398402,,0.13,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-484 b,,0.0898835,10.04556931,2454962.093,,,0.000553661,,0.203,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-137 b,,0.0811044,8.436387,2455012.8864,,0.01,,,0.131145,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-85 d,,0.133985,17.91323,2454968.53773,,0,,,0.107057,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1456 b,,0.116426,18.1373829,2454969.808,,,0.000301717,,0.102,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
K2-141 c,0,0.0683014,7.7485,2457751.1546,0,,0.0088,87.2,0.635717,,Malavolta 2018,http://adsabs.harvard.edu/abs/2018AJ....155..107M,Malavolta 2018,http://adsabs.harvard.edu/abs/2018AJ....155..107M
Kepler-224 c,,0.0640814,5.925003,2455002.71508,,0.85,,,0.278348,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1290 b,,0.0539434,4.69500134,2454966.94,,,0.00020967,,0.127,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-962 b,,0.100445,12.05707239,2454968.415,,,0.000437646,,0.176,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
WASP-22 b,0.559004,0.0468682,3.53269,2454780.2496,70,0.13,0.0104,89.2,1.12,0.532,Maxted 2010,http://adsabs.harvard.edu/abs/2010AJ....140.2007M,Maxted 2010,http://adsabs.harvard.edu/abs/2010AJ....140.2007M
K2-35 c,,0.056382,5.60912,2456812.1158,,0.66,0.0007081,87.85,0.190658,,Sinukoff 2016,http://adsabs.harvard.edu/abs/2016ApJ...827...78S,Sinukoff 2016,http://adsabs.harvard.edu/abs/2016ApJ...827...78S
Kepler-468 b,,0.220045,38.47875707,2454984.853,,,0.0196084,,1.19,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-640 b,,0.155326,22.24813967,2455007.137,,,0.000636553,,0.228,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-503 b,,0.073611,7.25844721,2454971.345,,,0.00321943,,0.559,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
WASP-2 b,0.904818,0.0312729,2.1522254,2453991.51428,155,0.737,0.01802,84.73,1.077,0.92,Triaud 2010,http://adsabs.harvard.edu/abs/2010A%26A...524A..25T,Triaud 2010,http://adsabs.harvard.edu/abs/2010A%26A...524A..25T
Kepler-392 b,,0.0598046,5.341853,2454969.30141,,0.24,,,0.089214,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-247 c,,0.087412,9.439452,2455010.18536,,0.14,,,0.364885,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-1076 b,,0.0607115,6.14727918,2454967.874,,,0.0001,,0.071,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M
Kepler-271 b,,0.0588746,5.217738,2454967.8195,,0.1,,,0.0794005,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R
Kepler-30 c,,0.300013,60.3231,2455357.887,,0.4,0.0162,89.68,1.09635,1.88,Sanchis-Ojeda 2012,http://adsabs.harvard.edu/abs/2012Natur.487..449S,Fabrycky 2012,http://adsabs.harvard.edu/abs/2012ApJ...750..114F
