Planet,Teff,Teff_err_up,Teff_err_dn,[Fe/H],[Fe/H]_err_up,[Fe/H]_err_dn,M*,M*_err_up,M*_err_dn,R*,R*_err_up,R*_err_dn,logg*,logg*_err_up,logg*_err_dn,rho*,rho*_err_up,rho*_err_dn,e,e_err_up,e_err_dn,a (AU),a_err_up,a_err_dn,Mp,Mp_err_up,Mp_err_dn,Rp,Rp_err_up,Rp_err_dn,gp,gp_err_up,gp_err_dn,rhop,rhop_err_up,rhop_err_dn,Teq,Teq_err_up,Teq_err_dn,Discovery_Reference,Recent_Reference,Type,RA:HH,RA:MM,RA:SS,Dec:DD,Dec:MM,Dec:SS,Vmag,Kmag,T14,Depth,T0 (HJD or BJD),T0_err,P (day),P_err,Ephemeris_Reference,Impact Parameter,Depth_Calc,Bmag,Rmag,Imag,Kmag_Calc,Umag,Vmag_Calc,Hmag,Jmag,a_Calc,Teq_Calc,ScaleHeight_Prox,Previous Study Flag,a-a_Calc % Error,Rp/R*,a_Calc/R*,V-Vcalc,K-Kcalc,umag,gmag,rmag,imag,zmag,RISEmag,SPRAT_Redmag,SPRAT_Bluemag,600RI+19mag,HKmag,G750Mmag,GR01mag,Exposure Time for Half_Well,SNR (Half_Well),Cadence (Half_Well),Rank,Habitable_Rank,Multi_Transit_Rank,Multi_Transit_Habitable_Rank
Kepler-1388d,4098,48.0,52.0,0.02,0.11,0.11,0.63,0.02,0.05,0.61,0.02,0.03,4.67,0.02,0.02,,,,,,,,,,,,,0.212,0.013,0.01,,,,,,,363.0,,,2016ApJ...822...86M,2016ApJ...822...86M,KTEP,18,53,20.65,47,10,28.3,16.84,13.34,0.1455,0.19,2454972.07664,0.01,20.9569985,0.0001793,2016ApJ...822...86M,0.3338548405791094,0.0012755072706115,17.95282477299751,15.786824772997509,15.032824772997513,13.19482477299751,19.17482477299751,16.98517522700249,13.73617522700249,14.360175227002491,0.1275281584247127,432.18244812059487,,1.0,,0.0357142446456806,44.95517182747719,-0.1451752270024897,0.1451752270024897,17.71103127321828,17.822296121435528,16.227769697789427,15.548062772997511,15.241746710821346,14.367863025221205,15.786824772997509,16.84,15.10479753542091,13.538087613501244,16.84,14.773207187808396,208.33188150133475,920.0764790691854,60.34218051220095,12962.960664881051,29.994185838069733,2831.6505851432444,6.551979603653662
Kepler-431b,6004,75.0,75.0,0.07,0.1,0.1,1.092,0.191,0.109,1.071,0.059,0.037,,,,,,,,,,0.0719,,,,,,0.068,,,,,,,,,1032.0,,,2015AJ....149...55E,2015AJ....149...55E,TEP,18,44,26.96,43,13,40.1,12.08,10.65,0.1743,0.003,2455038.042,0.012,6.80273,0.00016,2013ApJS..204...24B,0.5,4.257059991675867e-05,12.545716951160188,11.681716951160189,11.373716951160189,10.653716951160188,12.559716951160189,12.076283048839812,10.799283048839811,11.036283048839811,0.0723551673776337,1113.868546703138,,2.0,-0.6290737678182678,0.0065246149247874,14.435865539413983,0.0037169511601877,-0.0037169511601877,12.410258295416112,12.392632423590747,11.87605852520042,11.778792951160188,11.757870671367444,10.785517198465712,11.681716951160189,12.08,11.185283433614254,10.724641524419908,12.08,10.530540272016186,4.018615732390536,948.03972365489,3747.4396665046675,12961.732850421824,11.636680907084013,4969.600171485192,4.461567916783686
Kepler-172d,5526,100.0,100.0,0.26,0.1,0.1,0.995,,,1.085,0.191,0.191,4.375,0.15,0.15,1.099,0.454,0.454,,,,,,,,,,0.201,0.036,0.036,,,,,,,,,,2014ApJ...784...45R,2014ApJ...784...45R,KTEP,18,53,28.42,41,49,18.7,14.7,12.79,0.1475,0.04,2454969.23672,0.00355,14.627119,0.000105,2014ApJ...784...45R,0.05,0.0003624127975707,15.264526263143066,14.158526263143068,13.785526263143067,12.839526263143068,15.507526263143069,14.65047373685693,13.018473736856931,13.347473736856932,0.1168566432643915,811.9557169850806,,1.0,,0.0190371425789361,23.159387931397504,0.0495262631430684,-0.0495262631430684,14.978569758280022,15.14336552175038,14.391099750883868,14.206657263143066,14.14414171910162,13.186571400510534,14.158526263143068,14.7,13.637785581032889,12.904236868428466,14.7,13.067110389750718,40.3258984334903,943.1311211379699,316.0251970831782,12946.589491682185,15.944945297946681,3385.134900437502,4.169112710982615
Kepler-1361b,5131,55.0,58.0,-0.0,0.15,0.15,0.83,0.04,0.06,0.79,0.04,0.04,4.57,0.03,0.06,,,,,,,,,,,,,0.079,0.019,0.012,,,,,,,1061.0,,,2016ApJ...822...86M,2016ApJ...822...86M,KTEP,18,54,15.67,46,54,15.3,14.16,11.98,0.0985,0.01,2454965.86125,0.004,3.5755143,2.08e-05,2016ApJ...822...86M,0.5,0.0001056016944185,14.878339225697196,13.571339225697194,13.148339225697196,11.997339225697196,15.380339225697195,14.142660774302804,12.202660774302805,12.607660774302804,0.0430055883892732,1060.440757237128,,1.0,,0.0102762685065401,11.705803009146468,0.0173392256971958,-0.0173392256971958,15.114401222702655,14.64644728693846,13.816511652436043,13.581820225697196,13.487309863002896,12.541011401148392,13.571339225697194,14.16,13.031276989027932,12.091330387151402,14.16,12.506529601052195,23.867042292626735,945.3594521828318,356.57539361838417,12932.141213228524,12.195062406807072,6839.135033233162,6.449332493643344
Kepler-360c,6053,200.0,200.0,-0.12,0.5,0.5,1.077,,,1.058,0.501,0.501,4.423,0.3,0.3,1.283,0.397,0.397,,,,,,,,,,0.187,0.089,0.089,,,,,,,,,,2014ApJ...784...45R,2014ApJ...784...45R,KTEP,19,5,8.33,44,46,53.6,14.99,13.22,0.0586,0.04,2454969.62273,0.00263,7.186434,2.9e-05,2014ApJ...784...45R,0.19,0.0003299003409186,15.382519061724109,14.51851906172411,14.21051906172411,13.49051906172411,15.396519061724108,14.719480938275892,13.442480938275892,13.679480938275892,0.0747057526594293,1098.4234165950472,,1.0,,0.0181631588915218,15.18349625269171,0.2705190617241086,-0.2705190617241086,14.586930468521434,15.369462096645888,14.732404472243772,14.61559506172411,14.594672781931363,13.622319309029631,14.51851906172411,14.99,14.022085544178177,13.331240469137946,14.99,13.384465286275466,54.9884749619216,941.1415410421846,92.07456659792898,12904.02119888593,11.747765937917201,4813.581697150576,4.382264274802133
Kepler-154f,5769,78.0,71.0,-0.04,0.1,0.11,0.98,0.04,0.06,0.98,0.08,0.06,4.45,0.05,0.07,,,,,,,,,,,,,0.118,0.015,0.012,,,,,,,838.0,,,2016ApJ...822...86M,2016ApJ...822...86M,KTEP,19,19,7.32,49,53,47.5,14.68,12.99,0.1802,0.02,2454969.87361,0.006,9.9193769,6.76e-05,2016ApJ...822...86M,0.5,0.0001531026648358,15.182076623214016,14.169076623214016,13.819076623214016,12.968076623214015,15.315076623214017,14.701923376785984,13.210923376785985,13.503923376785984,0.0897438720765201,919.2729326845354,,1.0,,0.0123734661609361,19.69165129677143,-0.0219233767859847,0.0219233767859847,14.733207787053678,15.095473043005605,14.393493164815874,14.234526623214016,14.186728695752876,13.223944158657972,14.169076623214016,14.68,13.657041157343444,13.100461688392992,14.68,13.0609009654737,40.41386957342134,943.1191967588189,385.24596046698093,12899.799139982388,14.03261064405687,4095.818958970983,4.455498267538499
Kepler-383b,4710,200.0,200.0,-0.16,0.5,0.5,0.691,,,0.672,0.265,0.265,4.624,0.3,0.3,3.214,1.173,1.173,,,,,,,,,,0.118,0.046,0.046,,,,,,,,,,2014ApJ...784...45R,2014ApJ...784...45R,KTEP,19,25,22.22,38,21,47.3,15.39,12.67,0.1384,0.04,2454977.31985,0.00557,12.904532,0.000121,2014ApJ...784...45R,0.33,0.0003256089660137,16.316209699879465,14.576209699879463,14.026209699879464,12.483209699879463,17.320209699879467,15.576790300120535,12.968790300120537,13.512790300120535,0.0951905943897773,603.4507371640291,,1.0,,0.0180446381513651,30.459879034515723,-0.1867903001205366,0.1867903001205366,16.56324286326385,16.08199054401005,14.881491710011646,14.491059699879465,14.315282497806924,13.397222740011566,14.576209699879463,15.39,13.984592023072336,12.819395150060268,15.39,13.565111872627456,62.93741801005916,940.0611806100474,189.99444810539916,12882.423797996153,21.347929507118103,3586.1334989141565,5.942711273777726
Kepler-1576b,5876,105.0,148.0,0.05,0.15,0.16,1.05,0.07,0.05,1.06,0.28,0.11,4.4,0.08,0.19,,,,,,,,,,,,,0.106,0.03,0.023,,,,,,,1059.0,,,2016ApJ...822...86M,2016ApJ...822...86M,KTEP,19,16,17.75,40,21,57.6,13.54,11.8,0.1135,0.01,2454968.99731,0.007,6.9847214,6.16e-05,2016ApJ...822...86M,0.6750991442614415,0.0001056016944185,14.03790398860606,13.09390398860606,12.76190398860606,11.97590398860606,14.10490398860606,13.36409601139394,11.97409601139394,12.24109601139394,0.072683473754797,1082.0571021831531,,1.0,,0.0102762685065401,14.74460758784687,0.1759039886060591,-0.1759039886060591,13.848390402422062,13.896285658402665,13.30101162364824,13.17290798860606,13.136628195859943,12.169750168344502,13.09390398860606,13.54,12.588601531785956,11.88704800569697,13.54,11.962978358251704,14.883782015661199,946.5734646102311,658.8647959021025,12881.19801636836,11.904360675956303,4873.957214356729,4.504343813762746
Kepler-1641b,6152,174.0,234.0,-0.02,0.14,0.21,1.12,0.16,0.05,1.19,0.4,0.19,4.34,0.11,0.21,,,,,,,,,,,,,0.363,0.098,0.099,,,,,,,908.0,,,2016ApJ...822...86M,2016ApJ...822...86M,KTEP,19,45,26.26,41,34,28.3,14.42,12.73,0.2005,0.06,2454967.3013,0.069,19.672324,0.001,2016ApJ...822...86M,0.5743932136351066,0.0009826304407762,14.81143274442013,13.98143274442013,13.682432744420131,12.99143274442013,14.81243274442013,14.158567255579868,12.929567255579869,13.154567255579869,0.148109518542137,840.8753476035956,,1.0,,0.0313469367048242,26.763284913817365,0.2614327444201318,-0.2614327444201301,14.152388133348484,14.76941190434442,14.186530201659956,14.085285744420132,14.070122531984898,13.095710628232196,13.98143274442013,14.42,13.488293267775772,12.829783627789936,14.42,12.835600704745168,33.46660566206869,944.0604260661288,517.626441561543,12878.226365324108,15.31526212776444,2903.542720568063,3.453000172787616
Kepler-385b,6326,250.0,250.0,-0.03,0.5,0.5,1.192,,,1.126,0.564,0.564,4.412,0.3,0.3,1.178,0.359,0.359,,,,,,,,,,0.244,0.123,0.123,,,,,,,,,,2014ApJ...784...45R,2014ApJ...784...45R,KTEP,19,37,21.23,50,20,11.5,15.33,13.81,0.1915,0.05,2455186.62503,0.00531,10.043686,0.000128,2014ApJ...784...45R,0.84,0.000495876763887,15.642411140163254,14.882411140163256,14.605411140163254,13.973411140163254,15.621411140163254,15.166588859836748,14.038588859836748,14.237588859836746,0.096596343353341,1041.480966370363,,1.0,,0.022268290547032,18.446998171546447,0.1634111401632534,-0.1634111401632534,14.572005835501264,15.68764862903095,15.089917365739666,15.002830140163256,15.001744647935272,14.02228923689044,14.882411140163256,15.33,14.397251044820337,13.924294429918373,15.33,13.730246183096083,75.96938422917542,938.2872825262161,217.79299869125168,12876.733884302841,12.363868664042124,4063.1153986465915,3.901286273917078
Kepler-692b,5440,158.0,162.0,-0.01,0.14,0.17,0.9,0.05,0.11,0.86,0.1,0.06,4.53,0.05,0.1,,,,,,,,,,,,,0.302,0.081,0.044,,,,,,,639.0,,,2016ApJ...822...86M,2016ApJ...822...86M,KTEP,19,39,6.44,40,9,13.4,15.77,13.7,0.1825,0.12,2455007.01085,0.003,21.81296,7.23e-05,2016ApJ...822...86M,0.3659448571888212,0.0013022305215989,16.318900338034812,15.177900338034815,14.795900338034816,13.813900338034816,16.60290033803481,15.656099661965184,13.970099661965184,14.312099661965185,0.147513043009379,633.3827220093742,,1.0,,0.0360864312671527,36.883776311429045,0.1139003380348153,-0.1139003380348153,15.74137754372049,16.259586991374213,15.42399094777952,15.219254338034816,15.150979726635851,14.195444755546696,15.177900338034815,15.77,14.653722020852282,13.835049830982593,15.77,14.10077448441916,102.54239796224444,934.6597593390826,153.77054090158583,12873.51010185006,20.325009910294852,2756.3837230247286,4.351845459693378
Kepler-219d,5786,100.0,100.0,0.26,0.1,0.1,1.175,,,1.491,0.249,0.249,4.157,0.15,0.15,0.5,0.285,0.285,,,,,,,,,,0.251,0.043,0.043,,,,,,,,,,2014ApJ...784...45R,2014ApJ...784...45R,KTEP,19,14,57.36,46,45,45.2,13.88,12.38,0.2383,0.04,2454974.98257,0.00387,47.903645,0.000307,2014ApJ...784...45R,0.06,0.0002992699028987,14.41124570697426,13.39824570697426,13.04824570697426,12.19724570697426,14.54424570697426,14.062754293025742,12.571754293025744,12.864754293025742,0.2723944027428158,652.7568819094355,,1.0,,0.0172994191491722,39.28474554954997,-0.1827542930257415,0.1827542930257415,14.225436169199687,14.268841669532502,13.614874103212133,13.46369570697426,13.41589777951312,12.453113242418215,13.39824570697426,13.88,12.886210241103688,12.475877146512872,13.88,12.28343563639219,19.84463279849662,945.9032397932415,1037.5157962892508,12868.884150088552,19.714666373864443,1859.3305757760827,2.8484273813202767
Kepler-252b,4208,150.0,150.0,-0.19,0.15,0.15,0.576,,,0.549,0.032,0.032,4.721,0.2,0.2,4.909,0.57,0.57,,,,,,,,,,0.11,0.011,0.011,,,,,,,,,,2014ApJ...784...45R,2014ApJ...784...45R,KTEP,19,42,19.04,44,32,45.5,15.46,12.46,0.0824,0.04,2454970.43483,0.00271,6.668391,3.1e-05,2014ApJ...784...45R,0.78,0.0004239470016569,16.540457899524725,14.512457899524724,13.835457899524725,12.093457899524724,17.739457899524727,15.826542100475278,12.787542100475278,13.392542100475278,0.057689226487582,625.9618180714967,,1.0,,0.0205899733282225,22.595698962825526,-0.3665421004752769,0.3665421004752769,16.851224101425746,16.292719614272993,14.872065316890687,14.331676899524725,14.074632858073944,13.184246888273934,14.512457899524724,15.46,13.865667682860968,12.62377105023764,15.46,13.5027507503955,62.40300582685623,940.133852814124,114.08681209609391,12850.290643627004,20.528872964196125,4976.252653403258,7.949770273104541
TIC_4672985,5757,72.0,65.0,0.14,0.05,0.05,1.01,0.03,0.03,1.15,0.02,0.02,4.32,0.02,0.02,,,,0.018,0.004,0.004,0.33,0.019,0.019,12.7,1.0,1.0,1.026,0.067,0.065,,,,,,,517.0,11.0,11.0,2024A+A...683A.192J,2024A+A...683A.192J,TEP,2,33,52.92,-10,39,26.1,11.58,9.97,0.22,0.7,2458429.8577,0.0017,69.048,0.0005,2024A+A...683A.192J,0.9002083209723949,0.0084056233855348,12.143716951160188,11.130716951160188,10.780716951160189,9.929716951160188,12.27671695116019,11.620283048839813,10.129283048839811,10.422283048839812,0.3304819241821249,517.8507292417465,,1.0,-0.1458246720505553,0.0916821868496541,61.70487945328759,-0.0402830488398127,0.0402830488398127,12.250747009701836,11.939195423590748,11.33867552520042,11.196166951160189,11.148369023699049,10.185584486604146,11.130716951160188,11.58,10.618681485289615,10.049641524419908,11.58,10.00835816607134,2.4508511005438005,948.2511070166848,7755.673119343097,12803.423068979144,24.7241576500748,1540.815166040949,2.975404067301516
Kepler-815b,5028,53.0,44.0,-0.03,0.04,0.03,1.25,0.05,0.06,3.42,0.09,0.26,3.46,0.01,0.01,,,,,,,,,,,,,0.38,0.022,0.037,,,,,,,1374.0,,,2016ApJ...822...86M,2016ApJ...822...86M,KTEP,19,0,53.06,47,52,52.9,13.49,11.19,0.3605,0.02,2454973.14063,0.005,8.5750498,5.68e-05,2016ApJ...822...86M,0.7048198265594428,0.000130372462245,14.278555068818903,12.898555068818904,12.456555068818904,11.230555068818903,14.878555068818905,13.449444931181096,11.393444931181095,11.825444931181096,0.0883217411176998,1508.7170868375156,,1.0,,0.0114180761183779,5.553220580442993,0.0405550688189055,-0.0405550688189055,14.833651203028708,13.97898922216834,13.144470865444257,12.894729068818904,12.78806067503652,11.846022709169617,12.898555068818904,13.49,12.351007066369624,11.291722465590547,13.49,11.838362044495916,12.892694135202154,946.8423327333477,2415.879852059456,12785.735216670188,8.474574410415737,4366.237756334346,2.89400696421262
Kepler-1068b,5806,124.0,170.0,0.03,0.14,0.18,1.01,0.07,0.04,1.01,0.25,0.1,4.43,0.08,0.18,,,,,,,,,,,,,0.303,0.045,0.02,,,,,,,702.0,,,2016ApJ...822...86M,2016ApJ...822...86M,KTEP,19,38,35.55,46,23,32.5,16.0,14.16,0.1744,0.11,2454978.81407,0.003,16.9234213,5.95e-05,2016ApJ...822...86M,0.5169776462354647,0.0009504152497665,16.453644936970594,15.440644936970596,15.090644936970596,14.239644936970596,16.586644936970593,15.920355063029405,14.429355063029403,14.722355063029404,0.1294312321636478,782.0805285702265,,1.0,,0.0308288055196205,27.55631372598448,0.0796449369705953,-0.0796449369705953,15.567998397830124,16.459691172545845,15.677992738799446,15.506094936970596,15.458297009509456,14.495512472414552,15.440644936970596,16.0,14.928609471100025,14.294677531514704,16.0,14.343183999241134,128.5824268461743,931.0912843986476,117.18677559279807,12777.881884962913,16.33831992764608,3106.095370174032,3.9715799802003646
Kepler-722b,5863,104.0,132.0,0.02,0.14,0.17,1.03,0.07,0.12,1.05,0.28,0.11,4.41,0.09,0.18,,,,,,,,,,,,,0.254,0.071,0.03,,,,,,,1182.0,,,2016ApJ...822...86M,2016ApJ...822...86M,KTEP,19,21,3.18,44,33,23.2,15.54,13.84,0.1076,0.05,2455004.00954,0.002,4.0935785,9e-06,2016ApJ...822...86M,0.5679994814234366,0.0006179590854516,15.96470609916998,15.02070609916998,14.68870609916998,13.90270609916998,16.03170609916998,15.477293900830018,14.087293900830018,14.354293900830015,0.0505771484978175,1288.1625567697745,,1.0,,0.02485878286344,10.357822161100112,0.062706099169981,-0.062706099169981,15.115062575527377,15.963115331457804,15.247357570691596,15.09971009916998,15.063430306423866,14.096552278908424,15.02070609916998,15.54,14.515403642349876,13.963646950415008,15.54,13.906470854380652,87.52945020861685,936.7109264013371,106.21156625390057,12775.447296365914,9.917573856828994,6314.290422632984,4.901780749214478
Kepler-1127b,5664,90.0,137.0,0.04,0.13,0.15,0.97,0.04,0.07,0.95,0.15,0.07,4.47,0.06,0.13,,,,,,,,,,,,,0.147,0.015,0.018,,,,,,,994.0,,,2016ApJ...822...86M,2016ApJ...822...86M,KTEP,19,32,52.17,42,43,14.5,15.35,13.46,0.1144,0.03,2454965.08472,0.003,5.1233204,2.06e-05,2016ApJ...822...86M,0.4457141002713286,0.000252847314647,15.85731042002136,14.800310420021358,14.43931042002136,13.54231042002136,16.04231042002136,15.267689579978642,13.708689579978644,14.018689579978645,0.0575746676020969,1109.4369485994214,,1.0,,0.0159011733732779,13.032005143678052,0.0823104200213578,-0.0823104200213578,15.266259920811134,15.8008665865205,15.035077537875654,14.85747742002136,14.802640632456592,13.842352142297113,14.800310420021358,15.35,14.284125888766004,13.584344789989322,15.35,13.70565207318507,72.30439275641406,938.7864962413637,136.70206778858793,12773.17166072883,11.513201968668858,5643.168141817528,5.086515415717487
Kepler-752b,5373,162.0,107.0,-0.08,0.16,0.17,0.87,0.05,0.05,0.83,0.07,0.06,4.54,0.04,0.08,,,,,,,,,,,,,0.241,0.07,0.022,,,,,,,632.0,,,2016ApJ...822...86M,2016ApJ...822...86M,KTEP,19,29,4.35,37,57,20.3,15.97,13.94,0.1943,0.1,2455029.19088,0.003,18.8274402,7.93e-05,2016ApJ...822...86M,0.5,0.0008903254483265,16.55174565711249,15.351745657112494,14.954745657112491,13.913745657112491,16.90974565711249,15.996254342887507,14.222254342887506,14.587254342887508,0.1322230342282599,649.1358953896828,,1.0,,0.0298383218081467,34.255667565546204,-0.0262543428875066,0.0262543428875066,16.016491598234552,16.483466215056296,15.604819566663458,15.381804657112491,15.303931600117677,14.351782620908,15.351745657112494,15.97,14.821798756759357,14.081127171443754,15.97,14.285272260252944,120.48909437969863,932.2018419824874,139.32812829597094,12765.591880431264,19.66551529671295,2942.017944761031,4.532206531260928
Kepler-1592b,6213,224.0,246.0,0.04,0.13,0.17,1.18,0.2,0.09,1.28,0.57,0.23,4.29,0.13,0.25,,,,,,,,,,,,,0.088,0.022,0.008,,,,,,,1202.0,,,2016ApJ...822...86M,2016ApJ...822...86M,KTEP,19,35,24.15,38,23,51.9,14.95,13.35,0.1488,0.01,2454967.50122,0.006,3.0570982,2.16e-05,2016ApJ...822...86M,0.5,4.99133008774986e-05,15.302170141936951,14.502170141936954,14.213170141936953,13.548170141936954,15.290170141936953,14.751829858063044,13.567829858063046,13.780829858063044,0.0435618965093218,1624.0008297462862,,1.0,,0.0070649345982463,7.318131649606856,0.1981701419369539,-0.1981701419369539,14.418162840556668,15.30786866041156,14.709740714039787,14.613553141936952,14.60478889323229,13.628086559411086,14.502170141936954,14.95,14.012670431547924,13.458914929031522,14.95,13.355007239787744,53.86992538618657,941.2934663516144,238.65486925839778,12763.769661923661,7.859460061924793,7300.023589899676,4.495086120762723
Kepler-284b,5615,200.0,200.0,-0.14,0.5,0.5,0.918,,,0.814,0.356,0.356,4.58,0.3,0.3,2.402,0.844,0.844,,,,,,,,,,0.2,0.087,0.087,,,,,,,,,,2014ApJ...784...45R,2014ApJ...784...45R,KTEP,19,32,35.16,47,43,46.7,16.01,14.07,0.1175,0.08,2455017.98515,0.00361,12.699149,7.1e-05,2014ApJ...784...45R,0.24,0.0006375027583535,16.51709457689965,15.42509457689965,15.05509457689965,14.122094576899649,16.744094576899652,15.957905423100351,14.345905423100351,14.669905423100351,0.1035310193158407,759.2066717481081,,1.0,,0.0252488169693861,27.349506464685916,0.0520945768996483,-0.0520945768996483,15.773452511913646,16.493018651290623,15.669264324867443,15.47548457689965,15.414888721977372,14.456639329130084,15.42509457689965,16.01,14.905495861629907,14.207952711550178,16.01,14.34167950004636,127.59020120981758,931.227507668618,79.56723873571917,12761.388116247932,16.80884611678168,3581.0518383962976,4.7168339948208855
