rowid,toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate
935,890.01,890,333607525,333607525.01,1,,06h41m27.16s,100.363182,,,-12d17m06.14s,-12.285038,,,-10,1.9,1.9,0,1,-0.6,1.9,1.9,0,1,2458470.99861,0.00124,0.00124,0,1,3.20103,0.00038,0.00038,0,1,3.658,0.268,0.268,0,1,34609.4,18.4267,18.4267,0,1,,,,0,1,1651.01,,,,,1775,,,,,10.872,0.018,0.018,0,1,474.565,,,0,1,6935,204,204,0,1,4.1743598,1.78238,1.78238,0,1,1.6680599,1.47342,1.47342,0,1,2019-03-21 15:42:32,2019-07-31 10:32:40
936,891.01,891,33690636,33690636.01,1,,06h12m29.35s,93.122301,,,-16d47m31.34s,-16.792039,,,-11.93,1.154,1.154,0,1,-25.613,1.154,1.154,0,1,2458468.9545,0.00672,0.00672,0,1,4.99915,0.00244,0.00244,0,1,5.256,0.449,0.449,0,1,684.271,1.84694,1.84694,0,1,2.28122,0.193112,0.193112,0,1,386.241,,,,,1235,,,,,10.937,0.018,0.018,0,1,,,,0,1,4356,167,167,0,1,,,,0,1,,,,0,1,2019-03-21 15:42:32,2019-07-31 10:32:40
937,892.01,892,66561343,66561343.01,1,,05h46m57.17s,86.738228,,,-11d14m07.23s,-11.235341,,,-1.277,0.77,0.77,0,1,6.682,0.914,0.914,0,1,2458470.38055,0.00253,0.00253,0,1,5.31165,0.00116,0.00116,0,1,5.363,0.146,0.146,0,1,3128.8,0.829077,0.829077,0,1,9.26357,0.629114,0.629114,0,1,828.948,,,,,1494,,,,,10.938,0.019,0.019,0,1,348.87009,48.672298,48.672298,0,1,6138,194,194,0,1,4.1333399,0.415332,0.415332,0,1,1.5320801,0.298135,0.298135,0,1,2019-03-21 15:42:31,2019-07-31 10:32:40
938,893.01,893,123958679,123958679.01,1,,06h54m42.86s,103.678583,,,-07d07m52.74s,-7.131316,,,-0.944,1.524,1.524,0,1,1.767,1.242,1.242,0,1,2458469.07319,0.00947,0.00947,0,1,5.59071,0.00463,0.00463,0,1,3.824,0.599,0.599,0,1,3424.02,15.464,15.464,0,1,,,,0,1,1935.36,,,,,1847,,,,,11.426,0.019,0.019,0,1,983.83197,,,0,1,,,,0,1,,,,0,1,,,,0,1,2019-03-21 15:42:32,2019-07-31 10:32:40
939,894.01,894,42755801,42755801.01,1,,06h27m10.54s,96.793934,,,-04d46m48.36s,-4.780099,,,-5.4,1.2,1.2,0,1,-4.3,1.3,1.3,0,1,2458470.15594,0.00457,0.00457,0,1,4.34358,0.00247,0.00247,0,1,4.75,0.311,0.311,0,1,6000,,,0,1,,,,0,1,53967.5,,,,,4246,,,,,9.1149998,0.021,0.021,0,1,,,,0,1,8256,223,223,0,1,,,,0,1,,,,0,1,2019-03-21 15:42:32,2019-07-31 10:32:40
940,895.01,895,250484865,250484865.01,1,,06h16m49.36s,94.205651,,,-02d55m44.87s,-2.929131,,,23.589,1.102,1.102,0,1,-62.362,0.995,0.995,0,1,2458468.75811,0.00645,0.00645,0,1,0.76189,0.00043,0.00043,0,1,1.904,0.272,0.272,0,1,152.033,0.630631,0.630631,0,1,1.54691,0.108507,0.108507,0,1,6156.94,,,,,2467,,,,,8.7770004,0.017,0.017,0,1,95.795639,3.5427999,3.5427999,0,1,6441,198,198,0,1,4.4529901,0.296474,0.296474,0,1,1.12271,0.124579,0.124579,0,1,2019-03-21 15:42:32,2019-07-31 10:32:40
941,896.01,896,102283403,102283403.01,1,,05h56m37.1s,89.154582,,,+10d33m06.33s,10.551759,,,-12.834,0.331,0.331,0,1,5.466,0.24,0.24,0,1,2458471.13285,0.00712,0.00712,0,1,3.52985,0.0027,0.0027,0,1,1.907,0.551,0.551,0,1,456.171,5.29033,5.29033,0,1,3.19919,0.387808,0.387808,0,1,472.263,,,,,1298,,,,,9.0810003,0.021,0.021,0,1,155.757,9.3742599,9.3742599,0,1,6467,198,198,0,1,4.2391801,0.320916,0.320916,0,1,1.44286,0.18069,0.18069,0,1,2019-03-21 15:42:33,2019-07-31 10:32:40
942,897.01,897,229384040,229384040.01,1,,06h34m23.46s,98.597742,,,+08d24m49.08s,8.413634,,,-13.286,1.378,1.378,0,1,-68.086,1.195,1.195,0,1,2458469.29528,0.01035,0.01035,0,1,1.29277,0.00099,0.00099,0,1,2.413,0.549,0.549,0,1,254.293,1.44527,1.44527,0,1,2.90492,0.231333,0.231333,0,1,3650.96,,,,,2165,,,,,9.0959997,0.018,0.018,0,1,165.52934,10.6143,10.6143,0,1,6293,196,196,0,1,4.0910802,0.305365,0.305365,0,1,1.65644,0.209305,0.209305,0,1,2019-03-21 15:42:33,2019-07-31 10:32:40
943,898.01,898,124543547,124543547.01,1,,06h57m55.37s,104.480706,,,-09d55m29.45s,-9.924846,,,3.118,2.658,2.658,0,1,-20.831,2.066,2.066,0,1,2458487.5,,,0,1,,,,0,1,7.352,0.649,0.649,0,1,6000,,,0,1,19.7649,2.75132,2.75132,0,1,5400,,,,,2388,,,,,10.486,0.018,0.018,0,1,191.946,,,0,1,5893,191,191,0,1,4.32407,2.0035801,2.0035801,0,1,1.17969,1.17969,1.17969,0,1,2019-03-21 15:42:32,2019-07-31 10:32:40
944,899.01,899,177162886,177162886.01,1,,06h57m58.19s,104.492449,,,-71d31m23.19s,-71.523107,,,-7.915,1.111,1.111,0,1,1.273,1.111,1.111,0,1,2458326.48307,,,0,1,12.84577,0.001867,0.001867,0,1,3.147446,0.118054,0.118054,0,1,9031.565679,261.86417,261.86417,0,1,12.540856,3.331306,3.331306,0,1,104.548401,,,,,815.547195,,,,,11.531,0.018,0.018,0,1,327.15799,,,0,1,5591,125,125,0,1,4.3069501,0.2,0.2,0,1,1.19548,0.315973,0.315973,0,1,2019-07-15 19:20:07,2019-07-31 10:32:40
945,900.01,900,210873792,210873792.01,1,,16h23m37.43s,245.905965,,,-31d22m21.96s,-31.372768,,,-92.37,2,2,0,1,-119.6,2,2,0,1,2458626.506628,0.009733,0.009733,0,1,4.84405,0.002784,0.002784,0,1,4.626678,0.773396,0.773396,0,1,1634.142388,214.9427,214.9427,0,1,2.337732,0.96559,0.96559,0,1,28.355397,,,,,588.543657,,,,,17.216,0.608,0.608,0,1,125.813,,,0,1,4347,173,173,0,1,4.5693302,0.234129,0.234129,0,1,0.708966,0.0716721,0.0716721,0,1,2019-07-15 19:20:07,2019-08-16 12:00:13
