AERONET_Site,Site_Latitude(Degrees),Site_Longitude(Degrees),Site_Elevation(m),Month,440-870_Angstrom_Exponent,440-675_Angstrom_Exponent,340-440_Angstrom_Exponent,AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],Absorption_AOD[440nm],Absorption_AOD[675nm],Absorption_AOD[870nm],Absorption_AOD[1020nm],Scattering_AOD[440nm],Scattering_AOD[675nm],Scattering_AOD[870nm],Scattering_AOD[1020nm],Asymmetry_Factor-Total[440nm],Asymmetry_Factor-Total[675nm],Asymmetry_Factor-Total[870nm],Asymmetry_Factor-Total[1020nm],count
ARM_La_Jolla,32.866906,-117.256723,7.6,7,1.1051275,1.1850995,1.2562725,0.11408,0.06652,0.0480875,0.0409125,0.000759318,0.000440325,0.000326995,0.000280105,0.113320682,0.066079675,0.047760505,0.040632395,0.7290465,0.6734,0.6686975,0.674207,12
ARM_La_Jolla,32.866906,-117.256723,7.6,8,0.976857,1.022556,1.0769795,0.089625,0.059125,0.0482935,0.0441565,0.000596545,0.000391374,0.000328396,0.000302315,0.089028455,0.058733626,0.047965104,0.043854185,0.71494,0.6837555,0.697852,0.7110785,14
ARM_La_Jolla,32.866906,-117.256723,7.6,9,1.05824,1.093169,1.062494,0.117567,0.076467,0.057367,0.0495,0.000782527,0.000506169,0.000390096,0.000338899,0.116784473,0.075960831,0.056976904,0.049161101,0.721265,0.65965,0.666902,0.678983,17
ARM_La_Jolla,32.866906,-117.256723,7.6,10,0.7021725,0.7380015,0.9004635,0.0842975,0.0579585,0.048225,0.045,0.000561085,0.000383653,0.00032793,0.00030809,0.083736415,0.057574847,0.04789707,0.04469191,0.731763,0.7100245,0.7210695,0.7257715,22
ARM_La_Jolla,32.866906,-117.256723,7.6,11,0.8160335,0.821717,0.8828025,0.049652,0.0354445,0.0285335,0.024269,0.000330484,0.000234623,0.000194028,0.000166156,0.049321516,0.035209877,0.028339472,0.024102844,0.7086985,0.6850375,0.6906735,0.6950695,24
ARM_La_Jolla,32.866906,-117.256723,7.6,12,0.8613075,0.860484,0.945835,0.0583335,0.0383,0.0294845,0.0256715,0.000388268,0.000253525,0.000200495,0.000175759,0.057945232,0.038046475,0.029284005,0.025495741,0.707196,0.6703935,0.68047,0.6884115,30
ARM_SGP,36.605175,-97.485619,319,1,1.3115765,1.300316,0.7495645,0.0506415,0.030494,0.02113,0.017875,0.003300715,0.002010085,0.001569136,0.001467296,0.047340785,0.028483915,0.019560864,0.016407704,0.7120705,0.6726545,0.66766,0.6568495,104
ARM_SGP,36.605175,-97.485619,319,2,1.191568,1.276742,0.773357,0.06115,0.037,0.0273,0.02295,0.003985639,0.002438943,0.002027327,0.001883885,0.057164361,0.034561057,0.025272673,0.021066115,0.705578,0.66142,0.661954,0.661806,81
ARM_SGP,36.605175,-97.485619,319,3,1.23313,1.241879,0.924356,0.088075,0.05185,0.0408,0.036133,0.005740558,0.003417816,0.003029851,0.002966031,0.082334442,0.048432184,0.037770149,0.033166969,0.694201,0.654537,0.652725,0.657351,95
ARM_SGP,36.605175,-97.485619,319,4,1.0818315,1.1573295,0.921234,0.1162785,0.0714,0.05675,0.0518165,0.007578808,0.004706501,0.004214315,0.004253434,0.108699692,0.066693499,0.052535685,0.047563066,0.6887045,0.654115,0.673787,0.678642,110
ARM_SGP,36.605175,-97.485619,319,5,1.208311,1.3173445,1.088868,0.153925,0.0881875,0.066921,0.0577085,0.010032534,0.005813089,0.004969625,0.004737088,0.143892466,0.082374411,0.061951375,0.052971412,0.6936705,0.657701,0.6568045,0.6637995,90
ARM_SGP,36.605175,-97.485619,319,6,1.251881,1.384045,1.132684,0.1798,0.0978,0.07368,0.063933,0.011705981,0.006440128,0.005453213,0.005238759,0.168080983,0.09135328,0.068208445,0.058684965,0.698803,0.645755,0.635089,0.64643,119
ARM_SGP,36.605175,-97.485619,319,7,1.4437745,1.550081,1.1174905,0.211256,0.112304,0.0830465,0.070602,0.013769258,0.007402786,0.006136982,0.00568178,0.197486742,0.104901214,0.076879379,0.06420392,0.6997235,0.6391195,0.6249045,0.6263385,144
ARM_SGP,36.605175,-97.485619,319,8,1.490784,1.564452,1.114221,0.20695,0.1137,0.081675,0.0667,0.013488601,0.007494807,0.006031483,0.005417708,0.193461399,0.106205193,0.075609728,0.061224832,0.700217,0.639618,0.610627,0.611391,155
ARM_SGP,36.605175,-97.485619,319,9,1.433017,1.527249,1.037972,0.154388,0.0812,0.06056,0.05135,0.009860138,0.005352492,0.004437098,0.004175493,0.144325288,0.075847508,0.05606275,0.047134859,0.698797,0.639701,0.615548,0.615433,131
ARM_SGP,36.605175,-97.485619,319,10,1.205082,1.3564885,0.9747195,0.0761035,0.0449985,0.035111,0.0306655,0.004960279,0.002966183,0.00260738,0.002517223,0.071143221,0.042032317,0.03250362,0.028148277,0.700486,0.665397,0.663315,0.669103,132
ARM_SGP,36.605175,-97.485619,319,11,1.247804,1.34523,0.858003,0.055789,0.0325215,0.0249115,0.021845,0.003636219,0.002143732,0.001849954,0.001793179,0.052152781,0.030377768,0.023061546,0.020051821,0.7025175,0.66764,0.6626985,0.6670375,142
ARM_SGP,36.605175,-97.485619,319,12,1.253113,1.222973,0.706052,0.047056,0.02835,0.021167,0.018312,0.003067019,0.001868758,0.001571884,0.001503168,0.043988981,0.026481242,0.019595116,0.016808832,0.715176,0.670712,0.660313,0.654837,97
ASI_Malindi,-2.996,40.1945,12,1,0.4848645,0.569297,0.504371,0.2249585,0.1903665,0.172521,0.1634275,0.017356565,0.01152875,0.011517137,0.01107338,0.207601935,0.177851958,0.160227432,0.15174074,0.769616,0.7459565,0.7395605,0.7398795,86
ASI_Malindi,-2.996,40.1945,12,2,0.574347,0.6526815,0.511677,0.2498225,0.19805,0.171321,0.162829,0.019274935,0.013019649,0.011882207,0.011643961,0.230547565,0.185030351,0.159112942,0.151185039,0.762551,0.7336525,0.72372,0.7235625,56
ASI_Malindi,-2.996,40.1945,12,3,0.7735785,0.828766,0.603828,0.22435,0.154985,0.13255,0.1191,0.017098985,0.010138629,0.009125348,0.008109275,0.207040383,0.14479641,0.123104701,0.110583116,0.760734,0.729202,0.7174555,0.7140455,54
ASI_Malindi,-2.996,40.1945,12,4,0.678384,0.898629,0.6568745,0.0869,0.06585,0.0586085,0.055375,0.006704728,0.004328927,0.004176347,0.003959886,0.080195272,0.061521073,0.054432153,0.051415114,0.747647,0.7233735,0.7204695,0.7227235,34
ASI_Malindi,-2.996,40.1945,12,5,0.571964,0.679658,0.785499,0.1017,0.0784,0.0713,0.063967,0.007846615,0.005153954,0.005080723,0.004574303,0.093853385,0.073246046,0.066219277,0.059392697,0.746354,0.725053,0.724045,0.730735,57
ASI_Malindi,-2.996,40.1945,12,6,0.53799,0.649753,0.718329,0.17715,0.132475,0.1157335,0.1099415,0.013667923,0.008708801,0.008246982,0.007861956,0.163482077,0.123766199,0.107486518,0.102079544,0.739316,0.7208555,0.723145,0.7307105,64
ASI_Malindi,-2.996,40.1945,12,7,0.758574,0.850956,0.931037,0.2118,0.1441,0.1269,0.1189,0.016341328,0.009473019,0.008955,0.008388165,0.195458672,0.134626981,0.117857311,0.110397418,0.730008,0.703341,0.717139,0.721759,47
ASI_Malindi,-2.996,40.1945,12,8,0.774557,0.884136,0.9481095,0.20455,0.135925,0.109825,0.10325,0.015781957,0.008935601,0.007825952,0.007383445,0.188768043,0.126989399,0.101999048,0.095866555,0.7250405,0.694161,0.699594,0.710401,50
ASI_Malindi,-2.996,40.1945,12,9,0.796529,0.905017,0.908131,0.18125,0.11905,0.10005,0.090075,0.013984257,0.007826252,0.007129402,0.006441296,0.167265743,0.111223748,0.092920598,0.083633704,0.733256,0.700661,0.7049275,0.71253,48
ASI_Malindi,-2.996,40.1945,12,10,0.726111,0.855873,0.865399,0.13175,0.08705,0.0756,0.072,0.010165108,0.005722598,0.005387134,0.005148746,0.121584892,0.081327402,0.070212866,0.066851254,0.750063,0.720291,0.713403,0.72089,45
ASI_Malindi,-2.996,40.1945,12,11,0.969987,1.050229,0.8699075,0.151,0.09985,0.08125,0.072433,0.011650333,0.006564059,0.005789744,0.00517971,0.139349667,0.093285941,0.075460256,0.06725329,0.738627,0.708237,0.6952555,0.694516,56
ASI_Malindi,-2.996,40.1945,12,12,0.7214915,0.8045705,0.6889745,0.20993,0.15233,0.12812,0.11524,0.016131467,0.010014053,0.009129624,0.008240854,0.193732951,0.142315947,0.118990376,0.106999146,0.762007,0.728751,0.7163765,0.715915,86
ATHENS-NOA,37.9721,23.718,130,1,1.3996945,1.5342535,1.196302,0.1095835,0.0599945,0.040989,0.033075,0.009493656,0.004925918,0.003639434,0.00310738,0.100089844,0.055068582,0.037349566,0.02996762,0.6864135,0.619799,0.610634,0.6096235,40
ATHENS-NOA,37.9721,23.718,130,2,1.051263,1.196632,0.97315,0.125133,0.0698,0.055825,0.0487,0.010840771,0.005611956,0.004830203,0.004435638,0.114292229,0.06406899,0.05086827,0.044124659,0.703229,0.651635,0.63465,0.639418,61
ATHENS-NOA,37.9721,23.718,130,3,1.314289,1.456455,1.081126,0.14755,0.0792,0.060833,0.049175,0.012782845,0.006502808,0.005401393,0.004619967,0.134767155,0.072697192,0.055431607,0.044555033,0.696377,0.644286,0.613615,0.613103,75
ATHENS-NOA,37.9721,23.718,130,4,1.149591,1.181193,1.067122,0.21052,0.124762,0.0886,0.07766,0.017430758,0.009902003,0.007456626,0.006309272,0.192281813,0.114518271,0.080733162,0.070363882,0.704038,0.656019,0.646332,0.651797,95
ATHENS-NOA,37.9721,23.718,130,5,1.0167575,1.1933405,1.087791,0.22835,0.1234,0.096325,0.08087,0.019782871,0.009995071,0.008300271,0.007270094,0.208567129,0.113268099,0.087772255,0.073272304,0.7097405,0.678905,0.6747975,0.677669,134
ATHENS-NOA,37.9721,23.718,130,6,1.363527,1.481616,1.3364045,0.2232895,0.115223,0.0768415,0.064846,0.01934446,0.009279721,0.006768811,0.005749709,0.20394504,0.105762481,0.070018705,0.056220434,0.706066,0.663476,0.657404,0.662441,158
ATHENS-NOA,37.9721,23.718,130,7,1.665614,1.710583,1.405515,0.2247565,0.111212,0.07325,0.0600915,0.019263674,0.009011767,0.006462794,0.005491348,0.205284948,0.101642252,0.066746096,0.05346151,0.6978285,0.642484,0.607904,0.6004545,202
ATHENS-NOA,37.9721,23.718,130,8,1.5776,1.618061,1.4160355,0.24118,0.121817,0.079612,0.0632,0.02036765,0.009723422,0.007044638,0.005838961,0.219356722,0.109703918,0.072543211,0.05673054,0.690864,0.631199,0.60538,0.602318,243
ATHENS-NOA,37.9721,23.718,130,9,1.51575,1.551572,1.340411,0.2171125,0.110185,0.073827,0.06114,0.017904343,0.008704198,0.006304569,0.005336801,0.198303178,0.101138132,0.067271864,0.055227855,0.6961315,0.6418765,0.6168665,0.61583,166
ATHENS-NOA,37.9721,23.718,130,10,1.385508,1.503911,1.276303,0.144875,0.073833,0.05235,0.04195,0.012094105,0.005930118,0.004475041,0.003908299,0.132323901,0.067770856,0.047701817,0.038008819,0.701118,0.635454,0.61696,0.618829,97
ATHENS-NOA,37.9721,23.718,130,11,1.374295,1.394483,1.168692,0.1461585,0.079905,0.058385,0.0484,0.012434143,0.006442255,0.005096575,0.004452032,0.133496206,0.073344307,0.053200967,0.043852844,0.7186655,0.64972,0.617284,0.6197555,88
ATHENS-NOA,37.9721,23.718,130,12,1.3716605,1.475479,1.210896,0.09225,0.0549055,0.043575,0.036175,0.007991985,0.00450808,0.003869046,0.003398623,0.084258015,0.05039742,0.039705954,0.032776377,0.6978175,0.6400555,0.6195365,0.6276055,36
ATHENS_NTUA,37.977036,23.783088,215,1,1.3464865,1.4722125,0.903055,0.0694085,0.0379485,0.028457,0.024425,0.00578262,0.00213164,0.002018907,0.001866319,0.06362588,0.03581686,0.026438093,0.022558681,0.678118,0.6499145,0.651756,0.6545965,20
ATHENS_NTUA,37.977036,23.783088,215,2,1.45913,1.551285,1.042147,0.103525,0.056222,0.04057,0.034425,0.008624963,0.003158098,0.002878274,0.002630422,0.094900037,0.053063902,0.037691726,0.031794578,0.681122,0.640031,0.641466,0.652191,33
ATHENS_NTUA,37.977036,23.783088,215,3,1.3771515,1.4399345,1.111037,0.1198775,0.067215,0.0441035,0.038,0.009987336,0.003775596,0.003128961,0.002903588,0.109890164,0.063439404,0.040974539,0.035096412,0.6784545,0.6450425,0.651756,0.6538745,36
ATHENS_NTUA,37.977036,23.783088,215,4,0.963333,1.073756,0.893683,0.12906,0.08372,0.061,0.0522,0.010752356,0.004702714,0.004327698,0.003988613,0.118307644,0.079017286,0.056672302,0.048211387,0.693467,0.688888,0.701262,0.705063,51
ATHENS_NTUA,37.977036,23.783088,215,5,1.104023,1.235621,1.034781,0.168233,0.1048,0.075633,0.06696,0.01401597,0.005886818,0.005365849,0.005116428,0.15421703,0.098913182,0.070267151,0.061843572,0.697809,0.686306,0.694144,0.702514,47
ATHENS_NTUA,37.977036,23.783088,215,6,1.261001,1.38468,1.159744,0.208083,0.1086,0.0771,0.065983,0.017335987,0.005966582,0.005469927,0.005041775,0.190747013,0.102499729,0.071630073,0.060941225,0.697442,0.670812,0.678561,0.687231,57
ATHENS_NTUA,37.977036,23.783088,215,7,1.615448,1.677689,1.360134,0.215187,0.102371,0.07235,0.05705,0.017927842,0.005750376,0.005132934,0.004359203,0.197259158,0.096620624,0.067217066,0.052690797,0.685492,0.657278,0.64807,0.652986,59
ATHENS_NTUA,37.977036,23.783088,215,8,1.649875,1.671296,1.304425,0.1940665,0.09759,0.065895,0.0537875,0.01533273,0.005481818,0.004541932,0.004086342,0.177898267,0.092108182,0.061220022,0.049677586,0.68093,0.638902,0.6339745,0.639066,66
ATHENS_NTUA,37.977036,23.783088,215,9,1.182907,1.4016515,1.1031135,0.14497,0.0855035,0.06566,0.0525,0.012077864,0.004802896,0.004658306,0.004011536,0.132892136,0.080700604,0.061001694,0.048488464,0.691375,0.6629395,0.675438,0.6839515,56
ATHENS_NTUA,37.977036,23.783088,215,10,1.2440285,1.3216075,1.05465,0.1289785,0.0732125,0.0517165,0.0466715,0.010745566,0.004112487,0.003669072,0.003566179,0.118232934,0.069100013,0.048047428,0.043105321,0.693411,0.665024,0.6640185,0.6647165,50
ATHENS_NTUA,37.977036,23.783088,215,11,0.91493,1.099432,0.711056,0.0780565,0.0439865,0.038507,0.0351715,0.006503109,0.002470807,0.002731913,0.002687462,0.071553391,0.041515693,0.035775087,0.032484038,0.711534,0.7018125,0.7135475,0.717754,24
ATHENS_NTUA,37.977036,23.783088,215,12,1.058145,1.210106,0.615699,0.060033,0.03755,0.028783,0.0259,0.00500152,0.002109256,0.002042035,0.001979024,0.05503148,0.035440744,0.026740965,0.023920976,0.712112,0.713449,0.722716,0.728457,19
AgiaMarina_Xyliatou,35.038,33.0577,521,1,1.285664,1.392788,0.900563,0.086775,0.0469,0.037433,0.030427,0.005883976,0.001515664,0.001419597,0.001174452,0.080891024,0.045384336,0.036013403,0.029252548,0.696074,0.658258,0.648531,0.650867,89
AgiaMarina_Xyliatou,35.038,33.0577,521,2,1.246122,1.330973,0.852897,0.105767,0.058733,0.040367,0.034733,0.007171771,0.00189807,0.001530865,0.001340659,0.098595229,0.05683493,0.038836135,0.033392341,0.696901,0.656043,0.646317,0.655143,91
AgiaMarina_Xyliatou,35.038,33.0577,521,3,0.917,1.0287345,0.712569,0.10293,0.0681065,0.05467,0.04735,0.006979402,0.002200993,0.002073288,0.001827663,0.095950598,0.065905507,0.052596712,0.045522337,0.697229,0.6767055,0.683912,0.6932,132
AgiaMarina_Xyliatou,35.038,33.0577,521,4,0.748167,0.854985,0.657718,0.159233,0.10458,0.090267,0.0809,0.010797155,0.003379704,0.003341076,0.00309012,0.148435845,0.101200296,0.086843743,0.077777341,0.704243,0.684872,0.693758,0.701129,145
AgiaMarina_Xyliatou,35.038,33.0577,521,5,0.850983,0.940908,0.690724,0.157787,0.10625,0.087933,0.083933,0.010589258,0.003328643,0.003147,0.002858256,0.147087894,0.102816327,0.084598257,0.08069327,0.713276,0.691024,0.699939,0.706375,155
AgiaMarina_Xyliatou,35.038,33.0577,521,6,1.3848155,1.487746,1.135014,0.1489915,0.082254,0.0568165,0.04785,0.010015134,0.002658196,0.002154691,0.001846962,0.138888793,0.079595804,0.054661809,0.046003038,0.6924365,0.6513895,0.6465465,0.6522175,184
AgiaMarina_Xyliatou,35.038,33.0577,521,7,1.3861745,1.552672,1.359947,0.153275,0.085642,0.0638035,0.054008,0.010169497,0.002761756,0.00241371,0.002067942,0.142881841,0.082874314,0.061383836,0.051507058,0.679596,0.6362755,0.6348875,0.6476875,158
AgiaMarina_Xyliatou,35.038,33.0577,521,8,1.410041,1.5319105,1.333968,0.179869,0.096032,0.067325,0.05665,0.011854745,0.003103459,0.002553212,0.002186633,0.167672574,0.092928541,0.064771788,0.054463367,0.6876145,0.639446,0.632292,0.640981,170
AgiaMarina_Xyliatou,35.038,33.0577,521,9,1.2528565,1.380411,1.162943,0.183757,0.1026555,0.0776375,0.0658415,0.011524422,0.003241565,0.002859559,0.002451519,0.17129694,0.09933799,0.0746932,0.062515816,0.6999845,0.6541195,0.6499535,0.661496,168
AgiaMarina_Xyliatou,35.038,33.0577,521,10,1.147808,1.263684,1.075926,0.1336,0.081467,0.06125,0.052212,0.009059051,0.002632763,0.002322826,0.001999428,0.124540949,0.078834237,0.058927174,0.050196669,0.703643,0.66408,0.668519,0.675396,157
AgiaMarina_Xyliatou,35.038,33.0577,521,11,1.252317,1.342872,1.050645,0.128333,0.076767,0.0567,0.048,0.008660141,0.002480873,0.002150273,0.001852752,0.11963109,0.074286127,0.054549727,0.046147248,0.695559,0.650434,0.642911,0.650006,149
AgiaMarina_Xyliatou,35.038,33.0577,521,12,1.302719,1.459023,1.020857,0.083157,0.049,0.03456,0.027056,0.005638649,0.001583529,0.001310642,0.001044335,0.077518351,0.047416471,0.033249358,0.026011665,0.693995,0.648426,0.631241,0.631557,91
Alta_Floresta,-9.871339,-56.104453,277,1,1.119712,1.156193,1.3742735,0.1133,0.07115,0.0551,0.0488,0.00774308,0.005995662,0.005750102,0.005782814,0.10555692,0.065154338,0.049349898,0.043017186,0.692035,0.638811,0.6336505,0.627662,12
Alta_Floresta,-9.871339,-56.104453,277,2,1.069919,1.12879,1.316943,0.1373,0.0823,0.0594,0.0497,0.009383274,0.006935249,0.006198839,0.005889465,0.127916726,0.075364751,0.053201161,0.043810535,0.713302,0.657455,0.635741,0.652818,11
Alta_Floresta,-9.871339,-56.104453,277,3,0.879819,0.9736475,1.336646,0.07475,0.0476,0.0367,0.0316,0.005108519,0.004011153,0.003829923,0.003744609,0.069641481,0.043588847,0.032870077,0.027855391,0.7134665,0.6738065,0.671561,0.6739765,2
Alta_Floresta,-9.871339,-56.104453,277,4,1.161405,1.258161,1.754155,0.0735,0.0436,0.0338,0.029067,0.005023093,0.003674081,0.003527286,0.003444448,0.068476907,0.039925919,0.030272714,0.025622552,0.681606,0.656693,0.657282,0.66427,33
Alta_Floresta,-9.871339,-56.104453,277,5,1.2601195,1.3763745,1.564747,0.086625,0.0491915,0.0372915,0.0321835,0.005920073,0.004145265,0.00389165,0.003813754,0.080704927,0.045046235,0.03339985,0.028369746,0.68403,0.649291,0.648179,0.653686,94
Alta_Floresta,-9.871339,-56.104453,277,6,1.136032,1.2702775,1.587519,0.07515,0.0442665,0.033625,0.0291,0.005135856,0.003730246,0.003509023,0.003448359,0.070014144,0.040536254,0.030115977,0.025651641,0.678423,0.6488595,0.6503035,0.661594,176
Alta_Floresta,-9.871339,-56.104453,277,7,1.192915,1.320631,1.456073,0.097129,0.053867,0.0415,0.0365,0.006637931,0.00453926,0.004330839,0.004325261,0.090491069,0.04932774,0.037169161,0.032174739,0.681497,0.645805,0.651823,0.6636,287
Alta_Floresta,-9.871339,-56.104453,277,8,1.694507,1.6823385,1.4131825,0.31035,0.150775,0.1007,0.08155,0.020090662,0.012456904,0.010444888,0.009337,0.280848486,0.136276044,0.090191193,0.071621851,0.670478,0.5939865,0.563405,0.5664355,258
Alta_Floresta,-9.871339,-56.104453,277,9,1.800882,1.727298,1.324645,0.9403,0.4263,0.2681,0.198633,0.070424,0.040338,0.030424,0.025364,0.871846,0.399621,0.241404,0.17685,0.677043,0.584642,0.538245,0.518896,231
Alta_Floresta,-9.871339,-56.104453,277,10,1.698425,1.705524,1.418407,0.54135,0.2616415,0.1689915,0.12975,0.0357985,0.0225985,0.017322,0.0147325,0.5069925,0.23852,0.148657,0.1147455,0.6846965,0.594249,0.5528485,0.5423485,122
Alta_Floresta,-9.871339,-56.104453,277,11,1.622283,1.615671,1.349668,0.3432,0.1602,0.114567,0.09725,0.018796,0.010792,0.008138,0.007492,0.319745233,0.14670028,0.102611067,0.08659236,0.698541,0.625589,0.586085,0.579299,25
Alta_Floresta,-9.871339,-56.104453,277,12,1.384165,1.464377,1.328612,0.23445,0.13155,0.09625,0.07985,0.01602264,0.011085444,0.010044416,0.009072,0.21842736,0.120464556,0.086205584,0.070387751,0.699306,0.613622,0.590649,0.601056,21
Amazon_ATTO_Tower,-2.144117,-58.999867,210,1,0.755309,0.87596,0.863262,0.1223,0.09175,0.080875,0.0765875,0.007901052,0.007113556,0.008084544,0.008519766,0.114398948,0.084636444,0.072790456,0.068067734,0.7069815,0.6893085,0.710418,0.7169475,16
Amazon_ATTO_Tower,-2.144117,-58.999867,210,2,0.67112,0.769088,0.842491,0.2153,0.13315,0.101875,0.0938,0.013909211,0.010323379,0.010183776,0.010434523,0.201390789,0.122826621,0.091691224,0.083365477,0.717548,0.685192,0.697731,0.704083,13
Amazon_ATTO_Tower,-2.144117,-58.999867,210,3,0.506239,0.626181,0.771869,0.119825,0.083175,0.0719,0.067675,0.007741157,0.00644872,0.007187372,0.007528319,0.112083843,0.07672628,0.064712628,0.060146681,0.712251,0.700794,0.713856,0.720536,11
Amazon_ATTO_Tower,-2.144117,-58.999867,210,4,0.8970825,0.9953275,1.3029255,0.0539,0.0369,0.03015,0.0268,0.003482148,0.002860929,0.003013898,0.002981292,0.050417852,0.034039071,0.027136102,0.023818708,0.6707915,0.6641195,0.688291,0.6953355,10
Amazon_ATTO_Tower,-2.144117,-58.999867,210,5,1.248988,1.330277,1.3893855,0.07287,0.0428,0.03076,0.02608,0.004707683,0.003318367,0.003074876,0.002901198,0.068162317,0.039481633,0.027685124,0.023178802,0.669437,0.660526,0.6677065,0.660973,10
Amazon_ATTO_Tower,-2.144117,-58.999867,210,6,1.378106,1.459945,1.488513,0.0885,0.0498,0.036267,0.0315,0.005717441,0.003861091,0.003625374,0.003504131,0.082782559,0.045938909,0.032641626,0.027995869,0.675065,0.637746,0.665192,0.675532,41
Amazon_ATTO_Tower,-2.144117,-58.999867,210,7,1.283844,1.370502,1.451546,0.133933,0.07548,0.0564,0.0497,0.008652588,0.005852111,0.005637939,0.00552874,0.125280412,0.069627889,0.050762061,0.04417126,0.666489,0.639837,0.650047,0.664247,69
Amazon_ATTO_Tower,-2.144117,-58.999867,210,8,1.339642,1.409816,1.3838465,0.194831,0.1056435,0.077885,0.06615,0.012586834,0.008190746,0.007785653,0.007358675,0.182244166,0.097452754,0.070099347,0.058791325,0.669291,0.62489,0.6304515,0.6427165,86
Amazon_ATTO_Tower,-2.144117,-58.999867,210,9,1.409297,1.428961,1.2649385,0.314675,0.175,0.1217125,0.102175,0.019879673,0.01329607,0.012106823,0.011506454,0.287836827,0.157446,0.108083139,0.08698186,0.6787565,0.622321,0.6146895,0.6116255,58
Amazon_ATTO_Tower,-2.144117,-58.999867,210,10,1.3942635,1.438482,1.3434725,0.3216,0.1738915,0.124225,0.1079,0.020619936,0.013245674,0.012080583,0.011291429,0.300823399,0.160409353,0.111807041,0.095896962,0.67666,0.629545,0.623768,0.6281555,40
Amazon_ATTO_Tower,-2.144117,-58.999867,210,11,1.5583385,1.5870875,1.337699,0.40305,0.19403,0.1373835,0.107625,0.0159765,0.010694206,0.010270636,0.009267,0.378035,0.1756585,0.124688533,0.09924,0.6830585,0.6325375,0.611898,0.6181505,28
Amazon_ATTO_Tower,-2.144117,-58.999867,210,12,1.1986775,1.3422915,1.1915285,0.14555,0.0949165,0.07625,0.0664,0.009403091,0.007359061,0.007622213,0.007386485,0.136146909,0.087557439,0.068627787,0.059013515,0.6831395,0.6688355,0.6774085,0.683137,10
Ames,42.021361,-93.774778,338,1,1.199155,1.285633,0.80746,0.0576,0.02954,0.022333,0.0169,0.002925883,0.001899366,0.001859946,0.001608174,0.054674117,0.027640634,0.020473054,0.015291826,0.710469,0.656913,0.631482,0.624324,25
Ames,42.021361,-93.774778,338,2,1.326987,1.31738,0.579517,0.0659,0.034667,0.0234,0.0181,0.003347495,0.002229022,0.001948808,0.001722364,0.062552505,0.032437978,0.021451192,0.016377636,0.705182,0.643112,0.617764,0.614632,35
Ames,42.021361,-93.774778,338,3,1.3664705,1.3627905,1.000347,0.1089,0.0602275,0.0418875,0.03386,0.005531748,0.003872514,0.003488492,0.003222057,0.103368252,0.056354986,0.038399008,0.030637943,0.698541,0.643203,0.620721,0.616218,64
Ames,42.021361,-93.774778,338,4,1.2356265,1.2937925,1.0202965,0.1275665,0.0749535,0.0534665,0.0442335,0.006479943,0.004819368,0.004452819,0.00420918,0.121086557,0.070134132,0.049013681,0.04002432,0.684783,0.638352,0.6397715,0.6482035,92
Ames,42.021361,-93.774778,338,5,1.227831,1.330813,1.012314,0.1555,0.0884,0.0675,0.0572,0.007898869,0.005683952,0.005621562,0.005443049,0.147601131,0.082716048,0.061878438,0.051756951,0.689926,0.645516,0.636823,0.639557,85
Ames,42.021361,-93.774778,338,6,1.402618,1.446827,1.211898,0.166675,0.087075,0.0618125,0.05215,0.008434138,0.00550231,0.004915744,0.004842363,0.158208479,0.081476243,0.056664606,0.0471875,0.6929275,0.641845,0.6198275,0.6236785,86
Ames,42.021361,-93.774778,338,7,1.591842,1.606815,1.31319,0.2172,0.10702,0.072233,0.059,0.009595475,0.00608903,0.005504967,0.00521781,0.206166981,0.100138817,0.066217262,0.053385666,0.692373,0.625465,0.600853,0.596005,125
Ames,42.021361,-93.774778,338,8,1.543937,1.547691,1.154298,0.21284,0.103667,0.070525,0.0572,0.010267,0.006490893,0.005514961,0.005040245,0.202028455,0.097001409,0.064651509,0.051756951,0.693326,0.627318,0.593695,0.582764,139
Ames,42.021361,-93.774778,338,9,1.447516,1.4525315,1.1632875,0.164525,0.0844,0.06052,0.052429,0.007493868,0.005254762,0.004897504,0.004547087,0.156167692,0.07897324,0.055479749,0.04743995,0.7038305,0.6437045,0.6212345,0.612339,144
Ames,42.021361,-93.774778,338,10,1.05877,1.148054,1.0514175,0.0723625,0.0461965,0.0353,0.032725,0.003675768,0.002970347,0.002939869,0.003114052,0.068686732,0.043226153,0.032360131,0.029610948,0.7090125,0.679126,0.6648495,0.6646775,60
Ames,42.021361,-93.774778,338,11,1.2158,1.242471,0.82466,0.066467,0.040217,0.0308,0.0265,0.003376297,0.002585877,0.002565098,0.002521692,0.063090703,0.037631123,0.028234902,0.023978308,0.706229,0.66661,0.648359,0.636277,59
Ames,42.021361,-93.774778,338,12,1.2578405,1.295024,0.682348,0.053975,0.029725,0.0218125,0.0186,0.002741746,0.001911261,0.001816597,0.001769943,0.051233254,0.027813739,0.019995903,0.016830057,0.71987,0.682685,0.6466055,0.640474,48
