Unnamed: 0,TOI,Planet,TESS_tid,TOI_alias,No. of Planets,TFOPWG_Des,rastr,RA,decstr,Dec,PMRA,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,PMDec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,T0 (HJD or BJD),T0_err,P (day),P_err,T14_hr,T14,T14_hr_err,T14_err,Depth (ppm),Depth,Depth (ppm)_err,Depth_err,Rp_EarthRadii,Rp,Rp_EarthRadii_err,Rp_err,Mp,Mp_err_up,Mp_err_dn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,Teq,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,Tmag,Tmag_err,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,Teff,Teff_err_up,Teff_err_dn,logg*,logg*_err_up,logg*_err_dn,R*,R*_err_up,R*_err_dn,M*,toi_created,rowupdate,a_calc,Teq_Calc,R*/Rp,a_calc/R*,Impact Parameter
66,106.01,106,38846515,38846515.01,1,CP,04h35m50.36s,68.959813,-64d01m37.34s,-64.027039,11.062,0.364,0.364,0.0,1.0,-1.559,1.069,1.069,0.0,1.0,2458326.74508,0.000179,2.84938,6e-06,3.776111,0.157337958333,0.01379,0.000574583333333,7452.432687,0.7452432687,25.309372,0.0025309372,9.06138,0.808402176822,0.02705,0.00241323936123,,,,1311.315373,,,,,1534.781437,,,,,10.307,0.019,331.84042,,,0,1,6468.0,198.0,198.0,4.0829501,0.437686,0.437686,1.7275,0.335922,0.335922,3.58076206665,2018-09-05 18:34:18,2019-06-17 14:58:32,0.0601771920893,1670.84606654,20.7890797298,7.4926793205,0.5
67,1060.01,1060,101230735,101230735.01,1,,19h57m09.84s,299.290994,-48d56m04.11s,-48.934474,2.572,0.842,0.842,0.0,1.0,-12.045,1.296,1.296,0.0,1.0,2458653.96593,0.002671,2.068731,0.000319,0.920059,0.0383357916667,0.427225,0.0178010416667,545.986561,0.0545986561,84.6388,0.00846388,3.08866,0.275551788741,6.045137,0.539311000089,,,,861.982296,,,,,1381.956383,,,,,9.6280003,0.019,144.31285,13.1361,13.1361,0,1,5687.8999,76.0,76.0,4.5999999,0.12,0.12,1.3001,0.216356,0.216356,1.84478504519,2019-08-16 20:20:42,2019-08-22 12:01:09,0.0389694660275,1583.98643276,45.9005835372,6.44719756835,0.952048779508
69,1062.01,1062,299799658,299799658.01,1,,02h32m29.02s,38.120896,-78d01m25.27s,-78.023687,107.975,0.439,0.439,0.0,1.0,30.405,0.679,0.679,0.0,1.0,2458654.61613,0.004104,4.117186,0.001036,1.276268,0.0531778333333,0.684747,0.028531125,512.02461,0.051202461,102.888824,0.0102888824,2.027782,0.180906592916,6.103818,0.544546168258,,,,248.928753,,,,,1013.067808,,,,,9.4379997,0.018,81.109894,2.7918,2.7918,0,1,5394.0,185.0,185.0,4.5094199,0.276077,0.276077,0.891868,0.109304,0.109304,0.765657764306,2019-08-16 20:20:47,2019-08-22 12:01:09,0.0459922940331,1145.22826457,47.9612916314,11.0919466635,0.917093233606
70,1063.01,1063,406976746,406976746.01,1,,15h22m13.34s,230.555595,-83d03m22.37s,-83.056213,-89.708,0.599,0.599,0.0,1.0,-9.462,0.67,0.67,0.0,1.0,2458659.59196,0.002164,10.06403,0.001624,2.043234,0.08513475,0.425045,0.0177102083333,819.288646,0.0819288646,72.31125,0.007231125,2.365979,0.211078508342,1.50487,0.134255508966,,,,67.065676,,,,,729.868845,,,,,9.0240002,0.019,60.365421,1.47314,1.47314,0,1,5552.0,187.0,187.0,4.6178298,0.263463,0.263463,0.804378,0.0927955,0.0927955,0.601737525794,2019-08-16 20:20:49,2019-08-22 12:01:09,0.077017632438,865.083101184,37.0732662908,20.5945953086,0.86932400599
71,1064.01,1064,79748331,79748331.01,2,,19h44m00.94s,296.003936,-47d33m43.26s,-47.562016,-2.185,1.051,1.051,0.0,1.0,-100.568,1.051,1.051,0.0,1.0,2458656.66963,0.002455,6.441821,0.00129,1.931294,0.0804705833333,0.481463,0.0200609583333,1201.255078,0.1201255078,112.23624,0.011223624,2.742512,0.244670532608,4.052575,0.361546525114,,,,78.840192,,,,,759.987882,,,,,9.9280005,0.018,73.7369,,,0,1,4803.0,178.0,178.0,4.5207901,2.00348,2.00348,0.801468,0.801468,0.801468,0.596670321531,2019-08-16 20:20:42,2019-08-22 12:01:09,0.0570414334759,868.028182416,31.8675886635,15.3083197951,0.839102360354
72,1064.02,1064,79748331,79748331.02,2,,19h44m00.94s,296.003936,-47d33m43.26s,-47.562016,-2.185,1.051,1.051,0.0,1.0,-100.568,1.051,1.051,0.0,1.0,2458664.49093,0.002692,12.226323,0.003775,2.222648,0.0926103333333,0.562061,0.0234192083333,1288.83933,0.128883933,142.51828,0.014251828,2.873919,0.256393879918,3.914242,0.34920528147,,,,33.550428,,,,,613.824566,,,,,9.9280005,0.018,73.7369,,,0,1,4803.0,178.0,178.0,4.5207901,2.00348,2.00348,0.801468,0.801468,0.801468,0.596670321531,2019-08-16 20:20:42,2019-08-22 12:01:09,0.0874410248449,701.086204867,30.4104758418,23.4667169103,0.869192094885
73,1065.01,1065,7088246,7088246.01,1,CP,19h05m28.02s,286.366748,-50d04m02.46s,-50.067349,7.429,1.233,1.233,0.0,1.0,-1.661,1.233,1.233,0.0,1.0,2458654.34799,0.002094,2.160344,0.000276,1.828854,0.07620225,0.14481,0.00603375,19357.992992,1.9357992992,1487.6189,0.14876189,22.503541,2.00763145687,17.500204,1.56126362744,,,,1246.215712,,,,,1515.367802,,,,,13.227,0.018,666.67798,,,0,1,5703.0,186.0,186.0,4.3594298,,,1.10393,1.10393,1.10393,1.25949636001,2019-08-16 20:20:41,2019-08-23 12:00:15,0.0353200055547,1537.22386758,5.34936493951,6.88180733366,0.916466208464
74,1066.01,1066,201604954,201604954.01,2,CP,19h00m23.16s,285.096516,-54d53m36.01s,-54.893336,5.156,1.175,1.175,0.0,1.0,-37.153,1.175,1.175,0.0,1.0,2458657.83254,0.001239,4.606184,0.000392,3.121643,0.130068458333,0.078877,0.00328654166667,13793.034867,1.3793034867,1031.5532,0.10315532,12.962219,1.15641172272,0.582183,0.0519388883933,,,,353.544867,,,,,1105.938262,,,,,11.906,0.019,345.823,,,0,1,5677.0,188.0,188.0,4.3643899,2.0037701,2.0037701,1.0940599,1.0940599,1.0940599,1.2333771573,2019-08-16 20:20:44,2019-08-23 12:00:15,0.0581031046448,1187.7174468,9.20392980732,11.423035349,0.45444964421
76,1068.01,1068,6663331,6663331.01,1,CP,18h57m35.92s,284.399685,-49d08m18.49s,-49.13847,,,,,,,,,,,2458656.63323,0.001251,3.180362,0.000247,2.111521,0.0879800416667,0.106258,0.00442741666667,21192.463324,2.1192463324,682.47424,0.068247424,13.446487,1.19961521991,0.600679,0.0535889909894,,,,405.315741,,,,,1144.374356,,,,,13.217,0.04,553.29303,,,0,1,5446.0,185.0,185.0,4.4105101,2.00407,2.00407,1.00678,1.00678,1.00678,1.01589156021,2019-08-16 20:20:41,2019-08-26 12:00:12,0.0425474305624,1277.26678537,8.16464479695,9.08996143909,0.801430053192
77,1069.01,1069,31858843,31858843.01,1,CP,19h17m55.01s,289.479216,-32d51m36.43s,-32.86012,-21.115,4.843,4.843,0.0,1.0,-37.502,5.709,5.709,0.0,1.0,2458655.57899,0.000396,2.977692,7.4e-05,3.08003,0.128334583333,0.024719,0.00102995833333,17769.651646,1.7769651646,144.52217,0.014452217,16.759076,1.49514461593,2.285064,0.203859755554,,,,877.842466,,,,,1388.269863,,,,,10.391,0.018,191.24435,13.9845,13.9845,0,1,5703.0,188.0,188.0,4.2582402,0.298282,0.298282,1.24033,0.168855,0.168855,1.65292663939,2019-08-16 20:20:41,2019-08-26 16:00:02,0.0478936084524,1399.28628361,8.07046818831,8.30545813562,0.0799449918213
78,107.01,107,92352620,92352620.01,1,CP,20h55m07.98s,313.783235,-34d08m08.68s,-34.135745,24.868,1.145,1.145,0.0,1.0,-46.046,0.837,0.837,0.0,1.0,2458328.29934,0.000307,3.950054,8.8e-05,4.557506,0.189896083333,0.023461,0.000977541666667,12999.89718,1.299989718,75.69489,0.007569489,18.775574,1.6750445178,0.097373,0.00868703720225,,,,1098.209548,,,,,1468.219722,,,,,9.6389999,0.019,198.60658,19.2318,19.2318,0,1,6072.6001,54.0,54.0,4.0999999,0.11,0.11,1.79687,0.286031,0.286031,3.92529410215,2018-09-05 18:34:18,2019-06-17 14:58:32,0.0771434882383,1413.04741865,10.4360220293,9.23434077041,0.5
80,1071.01,1071,120247528,120247528.01,1,,18h40m44.2s,280.184176,-58d27m33.78s,-58.459384,-27.758,1.175,1.175,0.0,1.0,-31.191,1.175,1.175,0.0,1.0,2458655.39592,0.001083,3.553814,0.000237,2.056578,0.08569075,0.048296,0.00201233333333,9979.266691,0.9979266691,279.5894,0.02795894,12.539744,1.11872102775,12.542709,1.11898554733,,,,507.680427,,,,,1210.646511,,,,,11.528,0.017,291.13599,,,0,1,5639.0,188.0,188.0,4.3717198,2.00387,2.00387,1.07973,1.07973,1.07973,1.19601160229,2019-08-16 20:20:42,2019-08-22 12:01:09,0.0483780223057,1284.4256935,9.38940452256,9.63731877399,0.834506357458
81,1072.01,1072,140830390,140830390.01,1,,05h02m30.55s,75.627305,-72d54m50.41s,-72.914003,1.906,1.11,1.11,0.0,1.0,33.958,1.11,1.11,0.0,1.0,2458659.68436,0.00219,12.836719,0.003073,9.708126,0.40450525,0.196184,0.00817433333333,10273.241372,1.0273241372,303.03772,0.030303772,11.538337,1.02938147917,11.542031,1.02971103577,,,,106.882642,,,,,820.06173,,,,,11.627,0.017,317.96399,,,0,1,5765.0,189.0,189.0,4.3477302,2.0035801,2.0035801,1.12781,1.12781,1.12781,1.32398743162,2019-08-16 20:20:43,2019-08-22 12:01:09,0.117815878892,859.980748988,10.6587008673,22.4693841158,0.5
83,1074.01,1074,327301957,327301957.01,1,,20h43m02.64s,310.760995,-72d00m36.98s,-72.010273,19.674,0.558,0.558,0.0,1.0,42.848,0.948,0.948,0.0,1.0,2458662.6522,0.005474,13.925997,0.007779,4.475409,0.186475375,0.470037,0.019584875,1550.68887,0.155068887,142.72304,0.014272304,3.470318,0.309601034883,0.529515,0.0472401641538,,,,31.5604,,,,,604.512623,,,,,10.562,0.018,107.04491,2.5386,2.5386,0,1,5206.0,183.0,183.0,4.63095,0.280579,0.280579,0.753918,0.0961968,0.0961968,0.517316418413,2019-08-16 20:20:47,2019-08-22 12:01:09,0.0909374564097,722.71684901,23.6900726038,25.9443008888,0.5
84,1075.01,1075,351601843,351601843.01,1,,20h39m53.1s,309.971243,-65d26m58.89s,-65.449691,-105.377,4.477,4.477,0.0,1.0,-64.342,4.477,4.477,0.0,1.0,2458654.25139,0.001691,0.604763,6.3e-05,1.063609,0.0443170416667,0.315617,0.0131507083333,968.46055,0.096846055,85.29321,0.008529321,2.036747,0.181706396646,2.482144,0.221442055491,,,,708.338059,,,,,1315.769739,,,,,11.074,0.018,,,,0,1,4046.0,170.0,170.0,4.6096301,0.230678,0.230678,0.653189,0.0646449,0.0646449,0.370189428366,2019-08-16 20:20:48,2019-08-22 12:01:09,0.0100493505561,1572.71370947,34.9714250208,3.30919543112,0.717355587189
85,1076.01,1076,360742636,360742636.01,1,CP,19h38m32.09s,294.633693,-55d19m48.95s,-55.330264,5.672,1.182,1.182,0.0,1.0,-39.735,1.182,1.182,0.0,1.0,2458654.16336,0.000358,2.549553,5.2e-05,2.598449,0.108268708333,0.026225,0.00109270833333,15944.373165,1.5944373165,119.39357,0.011939357,13.024976,1.16201052725,0.122357,0.010915960389,,,,688.17432,,,,,1306.304326,,,,,11.214,0.018,279.487,,,0,1,5747.0,189.0,189.0,4.35111,2.0036099,2.0036099,1.12082,1.12082,1.12082,1.30491944032,2019-08-16 20:20:48,2019-08-23 12:00:15,0.0399126392716,1468.34216651,9.38362173318,7.65945479412,0.435727579676
86,1077.01,1077,369960846,369960846.01,1,,11h35m14.61s,173.810894,-88d05m46.37s,-88.096214,-24.257,1.215,1.215,0.0,1.0,10.092,1.215,1.215,0.0,1.0,2458654.10676,0.001087,1.606295,0.000101,1.974814,0.0822839166667,0.087728,0.00365533333333,18133.394717,1.8133394717,473.97668,0.047397668,12.274219,1.0950324739,12.286726,1.09614827371,,,,819.876564,,,,,1364.761831,,,,,13.389,0.018,444.39099,,,0,1,5192.0,182.0,182.0,4.4617,2.00368,2.00368,0.914109,0.914109,0.914109,0.810952277907,2019-08-16 20:20:48,2019-08-22 12:01:09,0.0250315929507,1512.73478421,8.12111516635,5.88997952859,0.616811203971
87,1078.01,1078,370133522,370133522.01,1,,20h27m42.1s,306.925437,-56d27m26.2s,-56.457279,410.27,2.0,2.0,0.0,1.0,-1160.71,2.0,2.0,0.0,1.0,2458654.10556,0.000752,0.518224,2.5e-05,0.718441,0.0299350416667,0.227664,0.009486,847.714651,0.0847714651,62.32479,0.006232479,1.13486,0.101245427781,1.07129,0.0955740922473,,,,181.677407,,,,,936.364586,,,,,10.281,0.059,27.144741,,,0,1,3325.0,102.0,102.0,4.88693,0.0989413,0.0989413,0.383,0.017,0.017,0.10652800796,2019-08-16 20:20:48,2019-08-22 12:01:09,0.00598557853858,1282.36403931,36.8017132727,3.36148085399,0.84270999128
88,1079.01,1079,379240073,379240073.01,1,,18h52m28.68s,283.119493,-55d23m16.54s,-55.387927,-9.87,3.34,3.34,0.0,1.0,9.391,3.34,3.34,0.0,1.0,2458656.38276,0.003137,3.164147,0.000607,1.598864,0.0666193333333,0.30807,0.01283625,7491.851204,0.7491851204,654.3037,0.06543037,13.276169,1.1844204657,13.481318,1.2027226336,,,,1652.831555,,,,,1626.211015,,,,,13.056,0.021,994.41302,,,0,1,6519.0,194.0,194.0,4.2206802,,,1.48759,1.48759,1.48759,2.52616036726,2019-08-16 20:20:49,2019-08-22 12:01:09,0.0574466344739,1599.42423367,12.2186163964,8.30624281341,0.934228123388
89,108.01,108,289793076,289793076.01,1,CP,21h07m50.75s,316.961477,-26d05m48.19s,-26.096719,2.775,2.148,2.148,0.0,1.0,-11.936,2.122,2.122,0.0,1.0,2458328.08486,0.000922,3.043839,0.000202,2.660993,0.110874708333,0.073265,0.00305270833333,24143.22224,2.414322224,570.23517,0.057023517,13.999502,1.24895191364,0.329885,0.0294303684539,,,,400.955287,,,,,1141.284018,,,,,13.096,0.017,524.46899,,,0,1,5428.0,185.0,185.0,4.4142199,2.00406,2.00406,0.999971,0.999971,0.999971,0.999932334642,2018-09-05 18:34:19,2019-06-17 14:58:32,0.0411034086858,1290.82682812,7.78908369802,8.84125091813,0.507371262482
90,1080.01,1080,161032923,161032923.01,1,,18h25m28.86s,276.370262,-52d12m51.4s,-52.214279,-272.34,2.0,2.0,0.0,1.0,-68.06,2.0,2.0,0.0,1.0,2458654.06003,0.003036,3.965347,0.000675,0.987454,0.0411439166667,0.389139,0.016214125,4770.26147,0.477026147,616.8477,0.06168477,2.034434,0.181500044607,0.947331,0.0845152109912,,,,8.437056,,,,,434.677816,,,,,12.681,0.058,77.061951,,,0,1,3296.0,64.0,64.0,4.9663601,0.407584,0.407584,0.284,0.049,0.049,0.053016305494,2019-08-16 20:20:43,2019-08-22 12:01:09,0.0184189047507,624.004660153,15.222510666,13.9498245123,0.964360694127
91,1081.01,1081,253728991,253728991.01,1,,18h48m33.7s,282.140409,-40d06m42.38s,-40.111772,-5.214,1.083,1.083,0.0,1.0,-5.918,1.083,1.083,0.0,1.0,2458654.02612,0.002567,2.98278,0.000442,3.109528,0.129563666667,0.110696,0.00461233333333,6136.231662,0.6136231662,315.89865,0.031589865,11.467011,1.02301819966,11.475316,1.02375912213,,,,1024.68584,,,,,1443.003662,,,,,11.462,0.018,354.04999,,,0,1,6027.0,192.0,192.0,4.2997799,2.0042,2.0042,1.23975,1.23975,1.23975,1.65112368099,2019-08-16 20:20:44,2019-08-22 12:01:09,0.0479307105545,1477.8647053,11.7895014472,8.31578079191,0.5
92,1082.01,1082,261108236,261108236.01,1,,05h33m06.2s,83.275818,-80d48m55.74s,-80.815484,-9.241,1.24,1.24,0.0,1.0,46.857,1.24,1.24,0.0,1.0,2458658.7786,0.004294,16.347876,0.006145,3.041276,0.126719833333,0.668904,0.027871,2614.100281,0.2614100281,308.90417,0.030890417,3.568121,0.318326434115,2.176626,0.194185565171,,,,12.476781,,,,,479.341894,,,,,11.783,0.018,114.621,,,0,1,4310.0,173.0,173.0,4.5734501,0.230511,0.230511,0.70258,0.0696845,0.0696845,0.438823785793,2019-08-16 20:20:45,2019-08-22 12:01:09,0.0957952834496,562.764196113,21.4717658015,29.327269242,0.765321166314
93,1083.01,1083,322270620,322270620.01,1,,19h47m19.01s,296.829209,-87d19m17.88s,-87.321632,-78.36,2.0,2.0,0.0,1.0,-287.55,2.0,2.0,0.0,1.0,2458666.87004,0.003261,12.958787,0.004661,2.013102,0.08387925,0.440213,0.0183422083333,3299.743118,0.3299743118,397.19385,0.039719385,2.704172,0.241250066911,0.789766,0.0704582032295,,,,4.315027,,,,,367.591648,,,,,12.075,0.04,101.91779,,,0,1,3614.0,64.0,64.0,4.8125701,0.359456,0.359456,0.448,0.069,0.069,0.153573176043,2019-08-16 20:20:47,2019-08-22 12:01:09,0.0578213028726,485.016574038,18.0657191591,27.7608744219,0.891891189068
94,1084.01,1084,380589029,380589029.01,1,CP,17h55m33.77s,268.890707,-61d44m50.63s,-61.747397,1.559,3.097,3.097,0.0,1.0,-16.289,3.097,3.097,0.0,1.0,2458653.97402,0.000425,1.348449,3.3e-05,2.409878,0.100411583333,0.030056,0.00125233333333,19716.185692,1.9716185692,184.76152,0.018476152,16.823213,1.50086653582,0.15622,0.0139370148987,,,,3064.994308,,,,,1897.698296,,,,,12.211,0.018,566.75098,,,0,1,6223.0,190.0,190.0,4.26578,,,1.3366801,1.3366801,1.3366801,1.96817687961,2019-08-16 20:20:49,2019-08-23 12:00:15,0.0299353432682,2004.90953825,8.66423236645,4.81703766737,0.5
96,1086.01,1086,468148930,468148930.01,1,,20h22m16.73s,305.569726,-88d34m06.57s,-88.568493,14.047,1.13,1.13,0.0,1.0,-14.119,1.13,1.13,0.0,1.0,2458655.29355,0.002648,3.717407,0.000594,5.586155,0.232756458333,0.180414,0.00751725,5061.526835,0.5061526835,139.35219,0.013935219,8.25684,0.736625925596,8.265222,0.737373717548,,,,594.744867,,,,,1259.512335,,,,,12.151,0.018,400.73499,,,0,1,5818.0,190.0,190.0,4.3378701,2.00353,2.00353,1.14878,1.14878,1.14878,1.38214207312,2019-08-16 20:20:50,2019-08-22 12:01:09,0.0523139469489,1314.48842784,15.1717105762,9.79498790155,0.5
97,1087.01,1087,426077080,426077080.01,1,,15h52m00.24s,238.001014,-76d29m36.56s,-76.493489,-5.323,0.069,0.069,0.0,1.0,-9.341,0.091,0.091,0.0,1.0,2458630.77194,0.0028,9.30992,0.00209,3.464,0.144333333333,0.232,0.00966666666667,2042.61,0.204261,1.39456,0.000139456,13.8243,1.23332143813,0.601252,0.0536401106254,,,,241.939,,,,,1098.0,,,,,9.4060001,0.02,388.82095,60.8274,60.8274,0,1,7077.0,206.0,206.0,3.7528801,0.484472,0.484472,2.7565801,0.583481,0.583481,10.6544598899,2019-08-06 19:30:24,2019-08-23 12:00:15,0.190581597328,1297.67931982,21.7439789543,14.8707758765,0.755835525991
98,1088.01,1088,343648136,343648136.01,1,,18h09m14.74s,272.311397,-76d18m03.42s,-76.300949,-23.254,0.524,0.524,0.0,1.0,-45.249,0.919,0.919,0.0,1.0,2458626.38955,0.00222,1.15395,0.00017,2.236,0.0931666666667,0.103,0.00429166666667,1426.58,0.142658,1.67219,0.000167219,6.29721,0.561799446873,0.374858,0.0334425907753,,,,2377.42,,,,,1945.0,,,,,10.405,0.017,239.02025,21.1584,21.1584,0,1,6385.0,197.0,197.0,4.2299399,0.334316,0.334316,1.43647,0.19886,0.19886,2.32822692609,2019-08-06 19:30:24,2019-08-23 12:00:15,0.0285368662963,2184.13461916,24.8748193943,4.27300107747,0.5
100,109.01,109,29344935,29344935.01,1,CP,20h52m51.71s,313.215475,-25d41m14.55s,-25.687374,2.337,2.113,2.113,0.0,1.0,-9.225,2.113,2.113,0.0,1.0,2458326.12753,0.001296,2.766737,0.000254,2.568721,0.107030041667,0.112022,0.00466758333333,15691.95117,1.569195117,490.08105,0.049008105,11.661768,1.04039325542,0.527223,0.0470356856098,,,,433.482954,,,,,1163.758204,,,,,13.18,0.019,526.01501,,,0,1,5321.0,184.0,184.0,4.4362402,2.0039201,2.0039201,0.959997,0.959997,0.959997,0.909137789917,2018-09-05 18:34:19,2019-03-11 18:32:33,0.0373647148602,1300.38131843,8.97670660317,8.37172740735,0.456288969067
101,1090.01,1090,361034196,361034196.01,1,,16h08m03.92s,242.016313,-68d35m19.8s,-68.588833,6.184,0.492,0.492,0.0,1.0,2.532,0.574,0.574,0.0,1.0,2458628.96316,0.0022,2.19296,0.0003,4.586,0.191083333333,0.079,0.00329166666667,4933.74,0.493374,704.212,0.0704212,22.7769,2.03201891337,8.69015,0.775283254528,,,,31883.5,,,,,3722.0,,,,,10.007,0.019,563.48596,,,0,1,6841.0,203.0,203.0,3.6024001,0.608078,0.608078,3.18396,0.892936,0.892936,14.9138947486,2019-08-06 19:30:00,2019-08-23 12:00:15,0.0813125064392,2063.94480427,15.243494565,5.49304336384,0.5
102,1091.01,1091,193413306,193413306.01,1,,14h48m24.27s,222.101135,-56d01m33.34s,-56.025929,-4.486,1.069,1.069,0.0,1.0,-15.518,0.49,0.49,0.0,1.0,2458600.17802,0.00372,1.72598,0.00019,4.102,0.170916666667,0.217,0.00904166666667,3025.62,0.302562,2.71191,0.000271191,15.6118,1.39279150682,0.720497,0.0642784369703,,,,6797.8,,,,,2529.0,,,,,9.3000002,0.018,315.99704,39.7756,39.7756,0,1,7676.0,215.0,215.0,3.9103601,0.414352,0.414352,2.4636199,0.436431,0.436431,8.19732161791,2019-08-06 19:29:59,2019-08-23 12:00:15,0.0567789923858,2437.81833034,17.2080744659,4.95720934766,0.5
103,1092.01,1092,387079085,387079085.01,1,,14h28m05.5s,217.022897,-64d38m03.42s,-64.634283,-48.893,0.553,0.553,0.0,1.0,-22.312,0.525,0.525,0.0,1.0,2458601.38096,0.00061,1.1923,3e-05,3.119,0.129958333333,0.024,0.001,3429.56,0.342956,297.774,0.0297774,13.3658,1.19241680792,4.08169,0.364143991435,,,,33846.0,,,,,3778.0,,,,,8.9680004,0.018,203.33434,16.493299,16.493299,0,1,7035.0,206.0,206.0,4.0059199,0.363547,0.363547,2.0497701,0.283238,0.283238,5.33718215774,2019-08-06 19:29:59,2019-08-23 12:00:15,0.0384563051041,2476.3171324,16.723291033,4.03539157743,0.5
105,1094.01,1094,136274063,136274063.01,1,,15h21m59.72s,230.498827,-53d49m10.56s,-53.8196,-1.789,1.13,1.13,0.0,1.0,-4.896,0.687,0.687,0.0,1.0,2458640.61443,0.00265,0.59706,0.00023,0.681,0.028375,0.268,0.0111666666667,948.215,0.0948215,43.2568,0.00432568,7.43654,0.663443661344,1.61159,0.143776429655,,,,3742.53,,,,,2179.0,,,,,9.9289999,0.018,520.61316,,,0,1,7143.0,207.0,207.0,3.6966801,0.636535,0.636535,2.9634399,0.877024,0.877024,12.6141392973,2019-08-06 19:29:59,2019-08-23 12:00:15,0.032302617052,3298.62707027,43.4547001915,2.34457898062,0.972550250817
106,1095.01,1095,375223080,375223080.01,1,,08h55m52.53s,133.968889,-75d55m34.53s,-75.926259,-4.391,0.814,0.814,0.0,1.0,10.507,0.429,0.429,0.0,1.0,2458572.24339,0.00081,1.48216,3e-05,1.8,0.075,0.072,0.003,1739.24,0.173924,0.310559,3.10559e-05,11.1595,0.99558390579,0.481555,0.0429614595414,,,,2518.45,,,,,1973.0,,,,,10.255,0.021,,,,0,1,7062.0,206.0,206.0,3.7439201,0.734925,0.734925,2.7802801,0.967619,0.967619,10.8694262341,2019-08-12 16:22:54,2019-08-23 12:00:15,0.056355821183,2391.53069111,27.1678560191,4.35986973452,0.783592724786
107,1096.01,1096,375225453,375225453.01,1,,08h55m18.41s,133.826694,-73d10m23.92s,-73.17331,-20.997,1.132,1.132,0.0,1.0,19.456,1.179,1.179,0.0,1.0,2458571.69901,0.00401,0.92145,7e-05,1.418,0.0590833333333,0.221,0.00920833333333,340.725,0.0340725,0.711331,7.11331e-05,6.26517,0.55894102953,0.678264,0.0605106610759,,,,2429.6,,,,,1955.0,,,,,10.069,0.018,425.12808,70.397301,70.397301,0,1,6340.0,196.0,196.0,3.6893899,0.464018,0.464018,2.65398,0.567734,0.567734,9.75201828199,2019-08-12 16:22:54,2019-08-23 12:00:15,0.0395930722213,2502.65993316,46.1930180752,3.20881617825,0.811120411436
108,1097.01,1097,360630575,360630575.01,1,,12h39m06.21s,189.775885,-74d34m26.47s,-74.57402,-50.514,0.092,0.092,0.0,1.0,-6.744,0.076,0.076,0.0,1.0,2458604.57625,0.00353,9.18757,0.00124,2.343,0.097625,0.441,0.018375,469.617,0.0469617,1.13267,0.000113267,2.34967,0.209623516817,0.119331,0.010645998751,,,,70.0263,,,,,805.0,,,,,8.6870003,0.018,77.949936,2.31686,2.31686,0,1,6545.0,199.0,199.0,4.5959301,0.305623,0.305623,0.970104,0.10688,0.10688,0.93162833528,2019-08-12 16:22:54,2019-08-23 12:00:15,0.0838470628495,1073.36698409,45.0218125662,18.5905757852,0.812813787698
109,1098.01,1098,383390264,383390264.01,1,,12h50m21.45s,192.589362,-88d07m15.99s,-88.121108,-18.791,0.1,0.1,0.0,1.0,-17.908,0.098,0.098,0.0,1.0,2458660.45918,0.002229,10.184903,0.001731,2.643326,0.110138583333,0.52159,0.0217329166667,682.597628,0.0682597628,88.29677,0.008829677,3.189129,0.284515032563,2.140449,0.190958069409,,,,196.647646,,,,,955.084809,,,,,8.7390003,0.023,104.46674,,,0,1,6153.0,194.0,194.0,4.3481398,0.271419,0.271419,1.19977,0.138044,0.138044,1.52954407495,2019-08-16 20:20:49,2019-08-26 16:00:02,0.105949386691,998.297656805,41.0239490163,18.9943191549,0.796138205649
110,110.01,110,281459670,281459670.01,1,CP,00h22m28.45s,5.618531,-59d56m33.32s,-59.942589,-22.409,1.237,1.237,0.0,1.0,-5.102,1.237,1.237,0.0,1.0,2458328.04046,0.000446,3.174305,4.4e-05,2.723339,0.113472458333,0.030983,0.00129095833333,15603.693104,1.5603693104,151.40271,0.015140271,13.668801,1.21944874654,0.12625,0.0112632705861,,,,662.491006,,,,,1293.94181,,,,,11.632,0.018,390.66101,,,0,1,5750.3999,76.0,76.0,3.5699999,0.12,0.12,3.3408599,0.613051,0.613051,16.6853741152,2018-09-05 18:34:19,2019-06-17 14:58:32,0.108015049409,1541.90780381,26.6525885677,6.95423379463,0.689231835254
112,112.01,112,388104525,388104525.01,1,CP,03h43m44.07s,55.933632,-65d11m37.62s,-65.193782,20.837,1.128,1.128,0.0,1.0,17.181,1.128,1.128,0.0,1.0,2458327.40938,0.000189,2.499814,8e-06,2.878017,0.119917375,0.0169,0.000704166666667,15044.681156,1.5044681156,64.47897,0.006447897,14.839843,1.32392211616,0.082961,0.00740128468195,,,,996.863551,,,,,1433.107203,,,,,11.547,0.018,315.729,,,0,1,5731.0,189.0,189.0,4.3541198,2.00365,2.00365,1.11465,1.11465,1.11465,1.28821953554,2018-09-05 18:34:19,2019-06-17 14:58:32,0.0392230722439,1472.9982326,8.19069522767,7.56878850256,0.5
