,TOI,Planet,TESS_tid,TOI_alias,No. of Planets,TFOPWG_Des,rastr,RA,decstr,Dec,PMRA,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,PMDec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,T0 (HJD or BJD),T0_err,P (day),P_err,T14_hr,T14,T14_hr_err,T14_err,Depth (ppm),Depth,Depth (ppm)_err,Depth_err,Rp_EarthRadii,Rp,Rp_EarthRadii_err,Rp_err,Mp,Mp_err_up,Mp_err_dn,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,Teq,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,Tmag,Tmag_err,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,Teff,Teff_err_up,Teff_err_dn,logg*,logg*_err_up,logg*_err_dn,R*,R*_err_up,R*_err_dn,M*,toi_created,rowupdate
481,458.01,458,64071894,64071894.01,1,,02h36m32.71s,39.136287,-22d14m42s,-22.244999,111.929,0.714,0.714,0,1,27.945,0.564,0.564,0,1,2458414.163706,0.002296,17.529885,0.003168,2.174637,0.090609875,0.349883,0.014578458333333,1272.536936,0.1272536936,125.4492,0.01254492,3.127249,0.278994468730484,1.136508,0.101392452493532,,,,27.780754,,,,,585.538905,,,,,9.5950003,0.018,75.975777,2.2716,2.2716,0,1,5164,182,182,4.5370998,0.278842,0.278842,0.834429,0.104884,0.104884,0.655503842252701,2019-01-31 17:54:45,2019-07-31 10:32:40
482,459.01,459,38603673,38603673.01,1,FP,04h17m39.61s,64.41504,-61d23m31.25s,-61.392013,10.596,0.461,0.461,0,1,21.357,0.95,0.95,0,1,2458413.04999,0.001967,4.428047,0.000654,0.917873,0.038244708333333,0.426928,0.017788666666667,684.989673,0.0684989673,83.96569,0.008396569,5.631544,0.502412704077081,5.533537,0.493669105183335,,,,2023.331655,,,,,1710.552935,,,,,9.5419998,0.021,275.77255,31.974899,31.974899,0,1,6559.1699,40.134899,40.134899,3.9518399,0.110061,0.110061,2.0478799,0.339969,0.339969,5.32570526373278,2019-01-31 17:54:45,2019-02-27 07:49:48
483,460.01,460,9804616,9804616.01,1,,03h10m34.43s,47.643478,-09d16m36.52s,-9.27681,96.56,2,2,0,1,-0.41,2,2,0,1,2458411.065871,0.000479,0.516835,1.6E-05,0.936413,0.039017208333333,0.044024,0.001834333333333,33190.706911,3.3190706911,1349.0933,0.13490933,6.597837,0.588619591399768,3.470252,0.30959514675707,,,,118.667639,,,,,841.788182,,,,,14.121,0.04,142.71654,,,0,1,3274,101,101,4.9794002,0.522163,0.522163,0.273,0.06,0.06,0.048348110916475,2019-01-31 17:54:44,2019-07-14 12:00:13
484,461.01,461,4646810,4646810.01,1,,02h33m05.11s,38.271278,-10d21m07.79s,-10.352165,-172.863,0.098,0.098,0,1,-92.221,0.077,0.077,0,1,2458416.345972,0.00194,14.490034,0.002807,1.59402,0.0664175,0.35676,0.014865,904.80174,0.090480174,96.06468,0.009606468,2.56584,0.228908912481042,1.066955,0.095187349451334,,,,29.483107,,,,,594.310035,,,,,8.8180304,0.017,,,,0,1,4884,96,96,4.4899998,0.18,0.18,0.781407,0.0839165,0.0839165,0.562402221223447,2019-01-31 17:54:44,2019-07-31 10:32:40
485,462.01,462,420049884,420049884.01,1,,02h25m06.35s,36.276462,+01d19m24.81s,1.323557,26.47,2,2,0,1,-29.74,2,2,0,1,2458414.821002,0.004905,4.106842,0.001393,3.142685,0.130945208333333,0.698093,0.029087208333333,914.990786,0.0914990786,103.69129,0.010369129,2.807559,0.250473637255777,3.564245,0.317980640556696,,,,238.542397,,,,,1002.330958,,,,,10.605,0.018,205.366,,,0,1,5205,183,183,4.45924,2.00371,2.00371,0.918571,0.918571,0.918571,0.820218770899258,2019-01-31 17:54:53,2019-07-31 10:32:40
486,463.01,463,176831592,176831592.01,1,,03h15m49.73s,48.957223,-32d48m08.63s,-32.802398,59.567,0.448,0.448,0,1,11.106,0.577,0.577,0,1,2458411.535068,0.001297,1.266876,9.7E-05,1.976753,0.082364708333333,0.082404,0.0034335,3508.552918,0.3508552918,124.85697,0.012485697,15.186363,1.35483655990722,10.251426,0.914570969756446,,,,6207.837728,,,,,2263.887485,,,,,9.0620003,0.021,177.82014,12.136,12.136,0,1,6497.7998,83,83,4.1700001,0.16,0.16,1.57512,0.179832,0.179832,2.88667909595013,2019-01-31 17:54:48,2019-06-17 14:58:32
487,464.01,464,398733009,398733009.01,1,,02h08m40.75s,32.169789,-09d02m45.76s,-9.046044,17.413,2.432,2.432,0,1,-11.927,2.432,2.432,0,1,2458411.561846,0.00143,0.818498,8.2E-05,0.944231,0.039342958333333,0.133635,0.005568125,54403.635797,5.4403635797,4370.912,0.4370912,4.470249,0.39880890355964,0.227883,0.020330359532519,,,,150983.740512,,,,,5027.502494,,,,,15.722,0.029,,,,0,1,31000,,,5.5999799,,,0.18,,,0.018293740401447,2019-01-31 17:54:53,2019-08-09 12:00:14
488,465.01,465,270380593,270380593.01,1,CP,02h11m07.7s,32.782075,+02d25m05.48s,2.418188,77.88,2,2,0,1,54.28,2,2,0,1,2458414.135825,0.000701,3.836317,0.000229,2.389717,0.099571541666667,0.084547,0.003522791666667,5578.265805,0.5578265805,120.81916,0.012081916,5.63586,0.502797751806584,0.362515,0.03234142207155,,,,146.636007,,,,,887.523592,,,,,10.661,0.018,121.462,,,0,1,5004,180,180,4.49366,2.00348,2.00348,0.854815,0.854815,0.854815,0.693481660310224,2019-01-31 17:54:50,2019-06-17 14:58:32
489,466.01,466,4616072,4616072.01,1,CP,06h47m58.62s,101.994246,-21d54m38.56s,-21.910712,-5.662,2.077,2.077,0,1,3.921,2.077,2.077,0,1,2458469.061662,0.002086,4.18599,0.000656,2.846073,0.118586375,0.152545,0.006356041666667,12941.972915,1.2941972915,555.39667,0.055539667,19.057358,1.70018360246231,18.143288,1.61863573913819,,,,1331.730904,,,,,1540.720528,,,,,12.829,0.018,976.92297,,,0,1,6675,195,195,4.2009401,,,1.5613,1.48549,1.48549,2.82792685835926,2019-02-22 14:51:22,2019-06-17 14:58:32
490,467.01,467,20178111,20178111.01,1,FP,05h59m35.38s,89.89742,-40d23m44.69s,-40.395746,-14.223,1.026,1.026,0,1,5.348,1.052,1.052,0,1,2458468.622239,0.001911,1.734422,0.000265,2.183707,0.090987791666667,0.104703,0.004362625,1813.322633,0.1813322633,142.08736,0.014208736,5.13675,0.458270140066018,0.694865,0.061991703095727,,,,1231.406829,,,,,1510.845791,,,,,10.244,0.018,150.13243,8.4716501,8.4716501,0,1,5890,191,191,4.4875698,0.273706,0.273706,0.976838,0.120244,0.120244,0.946787699002763,2019-02-22 14:51:22,2019-03-22 00:45:21
491,468.01,468,33521996,33521996.01,1,CP,05h52m35.23s,88.146808,-19d01m53.86s,-19.031628,0.869,2.158,2.158,0,1,6.003,2.158,2.158,0,1,2458469.31168,0.000545,3.325285,0.000149,1.99828,0.083261666666667,0.045672,0.001903,36142.733892,3.6142733892,526.0874,0.05260874,10.983007,0.979838254973682,0.176058,0.015706842715675,,,,42.768914,,,,,652.231554,,,,,13.292,0.018,,,,0,1,3771,163,163,,,,,,,0,2019-02-22 14:51:22,2019-06-17 14:58:32
492,469.01,469,33692729,33692729.01,1,,06h12m13.89s,93.057856,-14d38m57.62s,-14.649339,-79.093,0.094,0.094,0,1,162.653,0.105,0.105,0,1,2458474.567411,0.001922,13.632935,0.00264,4.422229,0.184259541666667,0.176513,0.007354708333333,1207.715363,0.1207715363,56.476704,0.0056476704,3.685246,0.328775626728522,0.458452,0.040900347934695,,,,89.071512,,,,,783.527882,,,,,8.7189999,0.019,67.648834,1.73414,1.73414,0,1,6114,194,194,4.5100999,0.263951,0.263951,0.988478,0.110174,0.110174,0.973321578531099,2019-02-22 14:51:22,2019-02-27 17:05:01
493,470.01,470,37770169,37770169.01,1,,06h16m02.38s,94.009896,-25d01m53.05s,-25.031402,52.731,0.949,0.949,0,1,-67.022,0.681,0.681,0,1,2458474.492121,0.002071,12.194398,0.002908,3.137287,0.130720291666667,0.334608,0.013942,2609.354512,0.2609354512,144.83018,0.014483018,4.255776,0.379674904094924,1.148177,0.102433490944777,,,,51.624344,,,,,683.649319,,,,,10.65,0.018,129.10596,7.1690202,7.1690202,0,1,5418,185,185,4.5725899,0.29621,0.29621,0.83213,0.112169,0.112169,0.651297511544314,2019-02-22 14:51:22,2019-04-05 15:27:18
494,471.01,471,47911178,47911178.01,1,CP,06h33m24.26s,98.351102,-23d29m09.92s,-23.486089,-2.655,0.893,0.893,0,1,24.844,0.841,0.841,0,1,2458470.303946,0.000269,3.585617,8.4E-05,2.720185,0.113341041666667,0.02,0.000833333333333,12321.045878,1.2321045878,75.38276,0.007538276,15.523709,1.38493255419752,0.073182,0.006528860736908,,,,977.475737,,,,,1426.087739,,,,,9.776,0.018,197.87561,14.8685,14.8685,0,1,6820,203,203,4.3508902,0.350102,0.350102,1.3412499,0.174526,0.174526,1.98391307377108,2019-02-22 14:51:22,2019-06-17 14:58:32
495,472.01,472,52280468,52280468.01,1,FP,06h39m28.09s,99.867022,-33d32m24.81s,-33.540226,45.069,3.739,3.739,0,1,18.418,3.739,3.739,0,1,2458468.725188,6.5E-05,0.56826,3E-06,1.093578,0.04556575,0.005602,0.000233416666667,82635.600105,8.2635600105,403.07355,0.040307355,41.564594,3.70814470514765,7.770934,0.693276295833705,,,,584.53373,,,,,1254.071054,,,,,12.29,0.018,,,,0,1,3294,,,,,,,,,0,2019-02-22 14:51:22,2019-06-25 14:42:09
496,473.01,473,52640302,52640302.01,1,CP,06h44m27.58s,101.114925,-32d51m30.2s,-32.858388,-21.56,2.421,2.421,0,1,-3.517,2.421,2.421,0,1,2458469.590346,0.000669,1.573285,8.8E-05,2.440019,0.101667458333333,0.050125,0.002088541666667,17145.070651,1.7145070651,284.49948,0.028449948,14.27412,1.27345169060576,0.253362,0.022603443661344,,,,1219.365361,,,,,1507.13867,,,,,11.988,0.018,357.992,,,0,1,5724,189,189,4.3554502,2.00366,2.00366,1.1119601,1.1119601,1.1119601,1.28097742406158,2019-02-22 14:51:22,2019-06-17 14:58:32
497,474.01,474,59843967,59843967.01,1,CP,06h16m26.9s,94.112091,-22d32m48.78s,-22.546883,0.668,2.1,2.1,0,1,5.002,2.1,2.1,0,1,2458468.52065,0.000797,2.516825,0.000167,2.534952,0.105623,0.066669,0.002777875,17324.826372,1.7324826372,307.00836,0.030700836,12.260274,1.09378838433402,0.315132,0.028114193951289,,,,502.800819,,,,,1207.726912,,,,,12.696,0.018,471.68301,,,0,1,5459,186,186,4.4078302,2.0040801,2.0040801,1.01171,1.01171,1.01171,1.02753691448175,2019-02-22 14:51:22,2019-06-17 14:58:32
498,475.01,475,100608026,100608026.01,1,,05h46m59.6s,86.748318,-32d31m57.22s,-32.53256,65.72,2,2,0,1,125.86,2,2,0,1,2458442.49202,0.003881,8.259618,0.001151,2.557065,0.106544375,0.301334,0.012555583333333,1514.240261,0.1514240261,132.6479,0.01326479,2.962175,0.26426755285931,0.433395,0.038664912124186,,,,23.617933,,,,,562.250981,,,,,10.773,0.018,,,,0,1,4105,171,171,4.6001501,0.224825,0.224825,0.665406,0.0639722,0.0639722,0.386547019905025,2019-02-22 14:51:22,2019-06-13 04:18:11
499,476.01,476,156987351,156987351.01,1,,06h38m19.54s,99.581416,-47d36m49.92s,-47.613866,0.653,0.818,0.818,0,1,-0.978,0.634,0.634,0,1,2458469.873622,0.001779,3.062959,0.000493,3.926219,0.163592458333333,0.061298,0.002554083333333,6560.316755,0.6560316755,333.77582,0.033377582,16.945509,1.51177705415291,2.542714,0.226845748951735,,,,4691.772379,,,,,2110.833525,,,,,8.8529997,0.02,226.56367,20.8319,20.8319,0,1,7691,215,215,4.1167102,0.365191,0.365191,1.94596,0.287747,0.287747,4.72765512021021,2019-02-22 14:51:23,2019-06-17 14:58:32
500,477.01,477,170102285,170102285.01,1,CP,06h44m30.6s,101.127505,-42d45m43.98s,-42.762217,-10.675,1.045,1.045,0,1,-89.455,1.045,1.045,0,1,2458470.661164,0.000354,2.944405,9.9E-05,2.45336,0.102223333333333,0.028374,0.00118225,21404.512981,2.1404512981,183.15036,0.018315036,11.440339,1.020638683201,0.11837,0.010560264073512,,,,272.381453,,,,,1036.129723,,,,,11.682,0.018,,,,0,1,5046,99,99,4.3299999,0.18,0.18,1.04805,0.24751,0.24751,1.11572716053719,2019-02-22 14:51:23,2019-06-17 14:58:32
501,478.01,478,172464366,172464366.01,1,FP,06h40m38.13s,100.158861,-27d34m16.56s,-27.571266,12.394,1.005,1.005,0,1,34.283,0.826,0.826,0,1,2458470.046418,0.000448,2.921685,0.000125,3.17791,0.132412916666667,0.030233,0.001259708333333,17562.44572,1.756244572,227.46902,0.022746902,19.091127,1.70319627085378,3.182325,0.283908020340798,,,,1458.296906,,,,,1576.090815,,,,,11.056,0.018,327.2879,40.063801,40.063801,0,1,6332,196,196,4.2607398,0.377655,0.377655,1.37266,0.22851,0.22851,2.09401738379626,2019-02-22 14:51:23,2019-02-28 20:03:43
502,479.01,479,306362738,306362738.01,1,CP,06h04m21.53s,91.089711,-16d57m55.39s,-16.965387,54.563,0.907,0.907,0,1,-18.74,0.762,0.762,0,1,2458470.819699,0.000351,2.781764,9.6E-05,2.140641,0.089193375,0.02533,0.001055416666667,13196.879958,1.3196879958,123.6283,0.01236283,12.284557,1.09595476848961,0.101323,0.009039432598805,,,,587.562209,,,,,1255.692248,,,,,10.77,0.018,183.72043,17.7967,17.7967,0,1,5706,188,188,4.4523401,0.377432,0.377432,0.99232,0.177265,0.177265,0.982171672005852,2019-02-22 14:51:23,2019-06-17 14:58:32
503,480.01,480,317548889,317548889.01,1,,05h53m30.83s,88.378468,-16d15m55.39s,-16.265385,-43.083,0.038,0.038,0,1,-89.894,0.036,0.036,0,1,2458469.565838,0.002004,6.866196,0.001569,3.556117,0.148171541666667,0.461265,0.019219375,345.232052,0.0345232052,25.932364,0.0025932364,3.083112,0.275056829333571,1.799577,0.160547506468017,,,,368.832599,,,,,1117.704692,,,,,6.7810001,0.02,54.330406,1.2204601,1.2204601,0,1,6212.6299,49.005699,49.005699,,,,1.62576,0.147934,0.147934,3.10788551765614,2019-02-22 14:51:23,2019-03-08 19:42:04
504,481.01,481,339672028,339672028.01,1,,07h22m03.04s,110.512679,-57d23m05.98s,-57.384994,25.929,0.784,0.784,0,1,-25.362,1.005,1.005,0,1,2458470.316373,0.000823,10.331624,0.001158,5.817689,0.242403708333333,0.078783,0.003282625,4590.231151,0.4590231151,67.77662,0.006777662,12.084461,1.07810339905433,1.596338,0.142415737353912,,,,333.939906,,,,,1090.276948,,,,,9.3699999,0.018,176.70557,11.884,11.884,0,1,5760,189,189,3.97699,0.288134,0.288134,1.7271399,0.226253,0.226253,3.57902067299138,2019-02-22 14:51:24,2019-06-13 04:18:11
505,482.01,482,365639282,365639282.01,1,,05h25m35.67s,81.398612,+08d26m27.14s,8.440872,90.8,2,2,0,1,-86.37,2,2,0,1,2458472.41279,0.004222,10.8717,0.00594,2.943958,0.122664916666667,0.429073,0.017878041666667,14603.37238,1.460337238,1752.6406,0.17526406,9.098964,0.811755196716924,23.361732,2.08419412971719,,,,4.58694,,,,,373.250606,,,,,13.088,0.066,173.8201,,,0,1,3692,65,65,4.78092,0.353337,0.353337,0.488,0.074,0.074,0.187490637034537,2019-02-22 14:51:24,2019-06-13 04:18:11
506,483.01,483,393414358,393414358.01,1,CP,06h17m20.73s,94.336359,-38d19m24.16s,-38.323379,-17.83,1.717,1.717,0,1,-26.04,1.763,1.763,0,1,2458469.697416,0.000664,4.378015,0.000271,5.415178,0.225632416666667,0.058142,0.002422583333333,7120.322643,0.7120322643,63.151173,0.0063151173,15.908963,1.41930261397092,0.229485,0.020473280399679,,,,921.879887,,,,,1405.362415,,,,,10.417,0.018,296.20239,38.099899,38.099899,0,1,5715,60,60,4.29,0.1,0.1,1.8796099,0.34877,0.34877,4.36004885420807,2019-02-22 14:51:24,2019-06-17 14:58:32
507,484.01,484,427348923,427348923.01,1,,05h34m07.65s,83.531887,-00d12m27.95s,-0.207764,-26.494,2.129,2.129,0,1,22,2.129,2.129,0,1,2458468.427009,0.004125,4.730624,0.001619,4.319769,0.179990375,0.485811,0.020242125,2136.204613,0.2136204613,160.96643,0.016096643,3.153407,0.281328129181907,1.244616,0.111037202248193,,,,72.209458,,,,,743.478254,,,,,11.617,0.018,204.967,,,0,1,4425,90,90,4.5700002,0.13,0.13,0.693875,0.110429,0.110429,0.426241986767213,2019-02-22 14:51:24,2019-06-13 04:18:11
508,485.01,485,427352241,427352241.01,1,FP,05h34m29.52s,83.622988,-04d24m54.14s,-4.415039,-15.474,1.046,1.046,0,1,-26.905,0.98,0.98,0,1,2458468.825486,0.002161,1.264563,0.00023,2.263794,0.09432475,0.16145,0.006727083333333,1627.93774,0.162793774,106.862656,0.0106862656,8.411166,0.750393969131948,12.036409,1.07381648675172,,,,3442.86055,,,,,1953.662802,,,,,9.9689999,0.018,182.882,,,0,1,6084,193,193,4.28965,2.0046799,2.0046799,1.26709,1.26709,1.26709,1.73733704978233,2019-02-22 14:51:24,2019-03-18 02:23:09
509,486.01,486,260708537,260708537.01,1,,06h33m49.2s,98.454989,-58d31m30.51s,-58.525142,-404.021,0.143,0.143,0,1,796.021,0.16,0.16,0,1,2458326.98505,0.003758,1.744587,7.1E-05,1.824648,0.076027,0.279264,0.011636,197.725014,0.0197725014,90.73019,0.009073019,0.927258,0.082724417878491,0.97908,0.087347667053261,,,,47.041021,,,,,667.942279,,,,,9.342,0.033,22.749477,0.0662878,0.0662878,0,1,3445,87,87,4.8305802,0.0795207,0.0795207,0.452,0.017,0.017,0.156791680368199,2018-12-04 21:48:23,2019-06-13 04:18:11
510,487.01,487,31852980,31852980.01,2,,03h30m09.73s,52.540522,-70d23m58.53s,-70.399591,61.33,2,2,0,1,32.49,2,2,0,1,2458330.911264,0.005604,24.332541,0.001873,5.756567,0.239856958333333,0.43611,0.01817125,555.016293,0.0555016293,52.902546,0.0052902546,2.727569,0.24333740744045,2.738268,0.244291908287983,,,,30.708182,,,,,600.389758,,,,,9.8210001,0.02,125.984,,,0,1,5450,185,185,4.4096799,2.0040801,2.0040801,1.0082999,1.0082999,1.0082999,1.01947369166083,2018-10-22 18:34:50,2019-07-31 10:32:40
511,487.02,487,31852980,31852980.02,2,,03h30m09.73s,52.540522,-70d23m58.53s,-70.399591,61.33,2,2,0,1,32.49,2,2,0,1,2458327.136315,0.002867,7.413857,0.000288,3.788912,0.157871333333333,0.406463,0.016935958333333,455.939829,0.0455939829,39.38549,0.003938549,2.206745,0.196872602373093,2.41455,0.215411722722812,,,,149.777004,,,,,892.238655,,,,,9.8210001,0.02,125.984,,,0,1,5450,185,185,4.4096799,2.0040801,2.0040801,1.0082999,1.0082999,1.0082999,1.01947369166083,2018-10-22 18:34:50,2019-07-31 10:32:40
512,488.01,488,452866790,452866790.01,1,,08h02m22.88s,120.595328,+03d20m19.64s,3.338788,-401.32,2,2,0,1,-378.88,2,2,0,1,2458492.202188,0.002097,1.198126,0.000192,1.059702,0.04415425,0.517039,0.021543291666667,1050.989348,0.1050989348,125.17376,0.012517376,1.161745,0.103643946828441,1.297553,0.115759925060219,,,,53.723129,,,,,690.494264,,,,,11.13,0.043,40.734814,,,0,1,3332,63,63,4.9152799,0.142281,0.142281,0.347,0.021,0.021,0.084612678086804,2019-03-08 14:44:10,2019-06-13 04:18:11
513,489.01,489,455096220,455096220.01,1,CP,08h13m00.17s,123.250704,+04d47m13.31s,4.78703,-13.608,3.617,3.617,0,1,-5.025,1.889,1.889,0,1,2458492.341364,0.000899,3.646774,0.000246,3.909439,0.162893291666667,0.078559,0.003273291666667,9768.142809,0.9768142809,168.00822,0.016800822,14.522787,1.29563627442234,0.291142,0.025973949504862,,,,1032.209777,,,,,1445.645277,,,,,11.845,0.018,461.078,798.80902,798.80902,0,1,6178,45,45,4.4000001,0.09,0.09,1.1368901,0.133981,0.133981,1.34899331522652,2019-03-08 14:44:10,2019-06-17 14:58:32
514,490.01,490,455135327,455135327.01,1,CP,08h15m47.96s,123.949846,+05d50m12.71s,5.836864,-16.179,1.629,1.629,0,1,23.363,0.853,0.853,0,1,2458491.915755,0.000266,2.810577,5.7E-05,2.206894,0.091953916666667,0.016816,0.000700666666667,10758.744689,1.0758744689,83.44645,0.008344645,14.383886,1.28324435721295,0.081052,0.007230975109287,,,,1199.137078,,,,,1500.848853,,,,,9.9110003,0.019,204.1608,23.1579,23.1579,0,1,6338,42,42,4.52,0.06,0.06,1.34407,0.253299,0.253299,1.99365988845281,2019-03-08 14:44:10,2019-06-17 14:58:32
515,491.01,491,468987719,468987719.01,1,CP,08h35m42.17s,128.92569,+10d12m23.72s,10.206589,-10.156,2.217,2.217,0,1,-14.399,2.217,2.217,0,1,2458493.547133,0.001036,3.333395,0.000286,3.154608,0.131442,0.092968,0.003873666666667,15273.253893,1.5273253893,345.08374,0.034508374,13.689915,1.22133241145508,0.39006,0.034798822374877,,,,557.81904,,,,,1239.490159,,,,,12.712,0.018,513.75201,,,0,1,5634,188,188,4.3726902,,,1.07784,1.07784,1.07784,1.19113236641605,2019-03-08 14:44:10,2019-06-17 14:58:32
516,492.01,492,17746821,17746821.01,1,CP,07h52m15.22s,118.063437,+12d08m21.66s,12.139349,7.475,0.992,0.992,0,1,-13.182,0.882,0.882,0,1,2458493.168623,0.001231,3.122001,0.000285,3.813578,0.158899083333333,0.079483,0.003311791666667,6754.43285,0.675443285,132.66994,0.013266994,15.118677,1.34879801944866,0.233066,0.020792755821215,,,,1961.788371,,,,,1697.394492,,,,,11.274,0.018,355.50201,,,0,1,6239,3,3,,,,,,,0,2019-03-08 14:44:06,2019-06-17 14:58:32
517,493.01,493,19025965,19025965.01,1,,07h58m30.65s,119.627728,+12d52m59.76s,12.883266,-50.74,2,2,0,1,-44.96,2,2,0,1,2458493.31843,0.002594,5.947773,0.001378,2.11695,0.08820625,0.443768,0.018490333333333,2996.516811,0.2996516811,272.20627,0.027220627,3.839712,0.342556160228388,2.370027,0.211439646712463,,,,52.631891,,,,,686.960858,,,,,11.35,0.018,98.432404,,,0,1,4383,174,174,4.5654602,0.238209,0.238209,0.715231,0.0738571,0.0738571,0.457482798628007,2019-03-08 14:44:06,2019-06-13 04:18:11
518,494.01,494,19519368,19519368.01,1,,08h18m46.9s,124.695422,-06d47m09.31s,-6.785919,-109.854,2.011,2.011,0,1,-22.074,4.944,4.944,0,1,2458493.296407,0.003535,1.701876,0.000465,1.837945,0.076581041666667,0.449351,0.018722958333333,447.04786,0.044704786,51.63069,0.005163069,2.329152,0.207793023463288,3.778988,0.337138727808011,,,,529.648142,,,,,1223.535608,,,,,10.039,0.019,100.46101,10.014,10.014,0,1,4985,114,114,4.6700001,0.16,0.16,1.0987,0.221968,0.221968,1.2456172784436,2019-03-08 14:44:06,2019-03-25 19:21:44
519,495.01,495,22529346,22529346.01,1,CP,07h10m24.06s,107.600232,-39d05m50.19s,-39.097274,-2.993,1.007,1.007,0,1,25.086,0.918,0.918,0,1,2458491.99869,0.000125,1.274931,1.2E-05,2.916478,0.121519916666667,0.009414,0.00039225,17386.841539,1.7386841539,70.91662,0.007091662,19.672784,1.75508823267018,0.060382,0.005386921224016,,,,5130.806667,,,,,2158.570126,,,,,10.038,0.018,261.57803,26.7945,26.7945,0,1,6966,205,205,4.2585402,0.388775,0.388775,1.5197901,0.234423,0.234423,2.65559449311694,2019-03-08 14:44:06,2019-08-14 16:04:01
520,496.01,496,88977253,88977253.01,1,FP,08h12m23.44s,123.097667,-05d46m07.17s,-5.768659,5.248,2.182,2.182,0,1,0.596,2.182,2.182,0,1,2458492.708311,0.000567,2.767691,0.000112,1.876437,0.078184875,0.042975,0.001790625,22690.263354,2.2690263354,564.17865,0.056417865,28.980984,2.5855102150058,14.55595,1.298594879115,,,,2360.100039,,,,,1777.67495,,,,,12.296,0.019,737.10602,,,0,1,6717.0298,158.02,158.02,4.1999998,0.05,0.05,1.54739,0.746179,0.746179,2.76948808115121,2019-03-08 14:44:07,2019-03-15 15:35:33
521,497.01,497,108645766,108645766.01,1,FP,07h29m46.88s,112.445334,-28d28m59.33s,-28.483147,207.67,2,2,0,1,-166.7,2,2,0,1,2458492.914449,0.006628,2.974175,0.001636,3.031634,0.126318083333333,0.343247,0.014301958333333,11707.257241,1.1707257241,1687.3541,0.16873541,3.756355,0.335119546792756,0.897648,0.080082790614685,,,,13.86784,,,,,492.177727,,,,,13.171,0.059,104.49402,,,0,1,3333,102,102,4.9482398,0.506965,0.506965,0.302,0.065,0.065,0.06119034008012,2019-03-08 14:44:07,2019-03-20 19:34:59
522,498.01,498,121338379,121338379.01,1,FP,08h36m21.79s,129.090792,-03d51m36.73s,-3.860203,-21.1,1.7,1.7,0,1,4.5,1.8,1.8,0,1,2458491.89175,0.000553,0.275043,1.2E-05,0.7559,0.031495833333333,0.060879,0.002536625,995.21818,0.099521818,63.576267,0.0063576267,6.841338,0.610343295566063,9.718639,0.867038897314658,,,,30791.470114,,,,,3378.526702,,,,,9.5270004,0.018,176.912,,,0,1,6218,195,195,4.2666202,2.0062499,2.0062499,1.33412,1.33412,1.33412,1.95939240897662,2019-03-08 14:44:07,2019-05-02 08:15:10
523,499.01,499,123702439,123702439.01,1,,07h42m33.29s,115.6387,-43d33m12.62s,-43.553506,-26.229,2.363,2.363,0,1,81.632,0.742,0.742,0,1,2458500.10736,0.001567,8.521168,0.002075,2.766093,0.115253875,0.427255,0.017802291666667,1515.222629,0.1515222629,107.12024,0.010712024,4.06389,0.362555981800339,1.581654,0.141105718618967,,,,171.851667,,,,,923.438945,,,,,10.101,0.019,157.98354,,,0,1,5997,192,192,4.4572201,0.328186,0.328186,1.02891,0.156669,0.156669,1.06876093781547,2019-03-08 14:44:07,2019-06-13 04:18:11
524,500.01,500,134200185,134200185.01,1,,07h06m14.18s,106.55907,-47d35m16.06s,-47.587795,135.911,0.147,0.147,0,1,-146.094,0.17,0.17,0,1,2458491.96185,0.002838,0.548213,0.000119,1.077637,0.044901541666667,0.204236,0.008509833333333,230.896794,0.0230896794,34.00036,0.003400036,1.582659,0.141195378713534,0.305716,0.027274154697118,,,,1762.294599,,,,,1652.492044,,,,,9.3249197,0.018,,,,0,1,4590,176,176,4.5096102,0.324858,0.324858,0.784845,0.118543,0.118543,0.56819284038592,2019-03-08 14:44:08,2019-06-13 04:18:11
525,501.01,501,134537478,134537478.01,1,CP,07h13m12.34s,108.301411,-42d24m35.14s,-42.409762,-10.866,0.801,0.801,0,1,-1.507,0.597,0.597,0,1,2458493.272086,0.000263,1.710026,3.4E-05,2.199119,0.091629958333333,0.015975,0.000665625,11615.427535,1.1615427535,77.65633,0.007765633,18.49446,1.64996520653047,0.096149,0.008577839236328,,,,2447.264919,,,,,1793.865988,,,,,10.36,0.018,244.5528,22.796301,22.796301,0,1,5833,190,190,4.0959601,0.319721,0.319721,1.5208499,0.225715,0.225715,2.65991744812972,2019-03-08 14:44:08,2019-06-17 14:58:32
526,502.01,502,172193428,172193428.01,1,,06h34m07.67s,98.531952,-28d24m15.01s,-28.40417,-10.941,0.539,0.539,0,1,14.48,0.701,0.701,0,1,2458493.776367,0.001612,2.941821,0.000381,1.543592,0.064316333333333,0.093928,0.003913666666667,2206.013235,0.2206013235,280.13928,0.028013928,7.997172,0.713459898296012,1.521215,0.135713712195557,,,,1048.164264,,,,,1451.199389,,,,,10.328,0.018,211.59601,,,0,1,5642,188,188,4.1673498,0.325713,0.325713,1.36666,0.206991,0.206991,2.0727223392168,2019-03-08 14:44:08,2019-06-13 04:18:11
